"","BCN-01_1","BCN-02_1","BCN-03_1","BCN-04_1","BCN-05_1","BCN-07_1","BCN-08_1","BCN-09_1","BCN-11_1","PRIMM0543","PRIMM0544","PRIMM0546","PRIMM0551","PRIMM0557","PRIMM0559","PRIMM0561","PRIMM0563","PRIMM0565","PRIMM0567","PRIMM0571","PRIMM0575","PRIMM0573","PRIMM0576","PRIMM0578","PRIMM0278","PRIMM0281","PRIMM0256","PRIMM0197","PRIMM0199","PRIMM0261","PRIMM0201","PRIMM0264","PRIMM0266","PRIMM0204","PRIMM0215","PRIMM0210","PRIMM0241","PRIMM0219","PRIMM0220","PRIMM0232","PRIMM0271","PRIMM0242","PRIMM0171","PRIMM0181","PRIMM0474","PRIMM0475","PRIMM0477","PRIMM0483","PRIMM0511","PRIMM0513","PRIMM0516","PRIMM0521","PRIMM0525","PRIMM0526","PRIMM0287","PRIMM0328","PRIMM0301","PRIMM0300","PRIMM0308","PRIMM0310","PRIMM0325","PRIMM0331","PRIMM0354","PRIMM0352","PRIMM0353","PRIMM0357","PRIMM0361","PRIMM0378","PRIMM0380","PRIMM0381","PRIMM0394","PRIMM0387","PRIMM0391","PRIMM0398","PRIMM0399","PRIMM0403","PRIMM0417","PRIMM0421","PRIMM0422","PRIMM0423","PRIMM0426","PRIMM0427","PRIMM0435","PRIMM0434","PRIMM0445","PRIMM0455","PRIMM0467","PRIMM0460","PRIMM0473","PRIMM0532","PRIMM0536","PRIMM0001","PRIMM0004","PRIMM0008","PRIMM0013","PRIMM0030","PRIMM0069","PRIMM0050","PRIMM0059","PRIMM0060","PRIMM0062","PRIMM0077","PRIMM0079","PRIMM0087","PRIMM0091","PRIMM0094","PRIMM0116","PRIMM0109","PRIMM0117","PRIMM0123","PRIMM0137","PRIMM0159","PRIMM0154","PRIMM0162","PRIMM0166","PRIMM0168","PRIMM0193","PRIMM0590","PRIMM0601","PRIMM0597","PRIMM0602","PRIMM0003","PRIMM0007","PRIMM0111","PRIMM0129","PRIMM0140","PRIMM0610","PRIMM0594","PRIMM0143","PRIMM0365"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_274",0.00784,0.06765,0,0.14011,0,0,0,0,0,0.48887,0,0,0.05818,0,0,0,0,0,0,0,0,0,0,0.28401,0.00219,0,0.00902,0,0,0,0.02057,0,0,0,0,0,0,0,0,0.00702,0,0,0,0.06979,0,0,0,0,0.86235,0,0,0,0,0.01198,0,0,0,0,0,0,0,0.19718,0,0,0,0,0,0,0,0,0,0,0,0.06035,0.16425,0,0,0.12059,0,0.23985,0,0,0,0,0.03689,0,0,0.08888,0,0,0,0,0,0,0,0.03086,0.11686,0,0,0,0,0,0.05248,0,0,0,0.01383,0,0,0,0,0,0,0,0.02667,0,0,0.02393,0,0.03368,0,0,0,0,0,0,0.01184,0,0,0
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238",0.0053,0,0,0,0,0.10169,0.07497,0,0,0,0,0,0,0.00588,0.00589,0,0,0,0,0,0,0,0.01031,0,0,0,0.00214,0,0,0,0,0,0.00774,0,0,0,0,0,0,0,0.00817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06217,0.01868,0,0,0,0,0,0,0,0,0,0,0,0.36039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0,0,0,0,0,0,0,0,0,0,0.00142
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis",0.00445,0,0,0,0,0,0,0,0,0.03206,0.00959,0.00909,0.01211,0.0158,0.08029,0.00124,0,0.00477,0,0.04318,0.06347,0,0,0.03155,0,0,0.01217,0.0071,0,0,0,0,0.03303,0,0,0.00067,0,0,0,0,0.00109,0,0,0.00296,0,0,0,0,0.07124,0,0.00802,0.02182,0,0,0,0,0.0017,0,0.00779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068,0.00558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02424,0.01299,0,0.07143,0.06056,0.00146,0.00399,0.01983,0,0.01103,0.06802,0.0251,0.01062,0,0.05008,0,0.0069,0,0,0.00147,0,0.00267,0.00047,0,0.00849,0.00347,0,0.00318,0,0.07763,0.00036,0,0,0.00258,0.00803,0.0626,0,0,0,0.00825,0.01125
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58",0.00437,0.11706,0.19174,0.42248,0.19671,0,0.16016,0.07522,0.20979,0,0.02097,0.16676,0,0.1608,0.27447,0,0,0.38739,0,0.05542,0.15337,0,0.00093,0.09939,0,0.04681,0.76291,0,0.00267,0,0.0014,0.00177,0,0.00069,0,0,0.00111,0,0,0,0,0,0,0.01808,0,0,0,0.01506,0.05041,0.02212,0.0033,0,0,0,0,0,0,0.20113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01479,0.02618,0,0,0,0,0,0,0.25245,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0.07757,0.05091,0,0.18137,0.02457,0.01595,0.16742,0.03856,0,0,0,0,0.20728,0,0,0.00502,0,0.03639,0,0.00991,0,0,0.11374,0.09461,0.01375,0.08545,0,0,0,0.0093,0.02924,0,0,0.04614,0.01795,0,0.02514
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167",0.00414,0.03025,0,0,0,0,0,0,0,0,0,0,0,0,0.00597,0,0,0,0,0,0.42833,0,0.135,0,0,0,0.03917,0,0,0,0,0,0.03132,0,0.02282,0,0,0,0,0,0.00537,0,0,0,0.00572,0,0,0,0.67468,0,0.02684,0.00225,0,0,0,0.00824,0.11193,0.0074,0,0.02763,1.05917,0,0,0,0,0,0,0,0,0.00325,0.00375,0,0.00682,0,0,0.01259,0,0,0,0,0,0,0,0,0,0,0.13268,0,0,0.33342,0.19412,0.0149,0,0,0,0,0,0,0.01234,0,0,0,0.00661,0,0.02411,0,0,0,0.01188,0,0.03936,0,0,0,0,0,0,0,0.00146,0,0,0,0,0.02378,0.11433,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus",0.00378,0.04958,0.43725,0.20493,0.145,0.00969,0.0685,0,0.06513,0,0.00547,0.04674,0.03051,0.00255,0.01616,0.0521,0,0.10649,0.04191,0.04041,0.1024,0.07774,0.00684,0.13339,0.03605,0.07702,0.00077,0,0,0.00311,0.0035,0.00226,0.05692,0,0,0.00277,0.00101,0.00262,0,0,0,0,0.06054,0,0,0,0,0,0.10222,0,0.03592,0.00756,0.02864,0,0,0.08595,0.01001,0.00583,0,0,0,0,0,0,0.00121,0,0.00614,0,0,0,0,0,0.01261,0.00762,0,0.12323,0,0.00334,0.00095,0,0,0.01626,0.03363,0,0,0,0.1236,0.06242,0.00651,0.03314,0.03099,0,0.02812,0.025,0.01631,0.02805,0.1431,0,0.00272,0.02298,0,0,0,0.02058,0.00247,0,0.00227,0,0.00071,0,0,0,0.01537,0,0,0,0.00387,0,0.08238,0,0,0,0.17324,0.0032,0.02528,0,0.0203,0.00511,0,0.0129
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",0.00242,0.03404,0.06461,0.13768,0.74791,0.06278,0.28697,0.04297,0.10001,0.12787,0.23939,0.22795,0.29435,0.05121,0.61797,0.03133,0,0.06436,0.40648,0.52343,0.277,0.73054,0.02573,0.17501,0.87854,0.04724,0.11365,0.33828,0.16223,0.03129,0.28189,5.40512,0.3437,0.15831,0.19435,0.9968,0.31958,0.80128,0.09074,0.11932,1.20873,0.05947,0.89901,0.21753,0.00697,0.02119,0.0669,0.79778,0.17553,0.03357,0.11092,0.23853,1.02899,0.18318,0,0.10921,0.07696,0.39092,0.0921,0.20531,0.3149,0.24809,0.32687,0.1857,0.12706,0,0.12195,0.00691,0.59559,0.15783,0.06727,0.0209,1.41617,0.04607,0.00802,0.17978,0.09949,0.18044,0.91704,0.10512,0.00727,0.14316,0.16242,0.12182,0.01017,0.22672,0.0339,0.07956,0.07395,0.31066,0.05853,0.22383,0.62801,0.82214,0.25405,0.82902,0.06757,0.23571,0.36325,0.54212,0.2639,0.41868,0.31109,2.18217,0.33158,0.39734,0.13182,0.35274,0.00882,0,0.05543,0.13783,1.01466,0.1276,0.03779,8.4506,0.19714,0.10037,0.05925,0.22666,0.91464,1.02132,0.28235,0.03187,0.68653,0.09866,0.26795,0.40935,8.35215,0.11153
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii",0.00221,0.00132,0,0,0,0.02271,0.00311,0,0,0,0,0,0,0,0,0,0,0,0,0.01415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01049,0,0,0,0.05043,0,0,0,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02866,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum",0.00161,0.00943,0.01991,0.1091,0.08536,0.0016,0.03506,0.00342,0.0343,0.15278,0.55972,0.40226,1.08079,2.36729,0.48049,0.54262,1.01289,0.55307,1.48671,0.02624,0.28517,0.84822,0.48935,2.12924,0.24251,0.00775,0.61677,0.71294,0.99284,0.13137,0.33519,0.00719,0.46167,1.29113,0.21032,0.32383,0.35588,0,0.73545,0.75112,0.40673,0.30159,8.66801,1.30816,1.71785,0.61362,1.37806,8.15256,0.18898,0.69572,4.11714,0.68176,0.13018,1.47124,2.99644,2.85987,0.66251,1.29577,0.64355,0.13174,0,0.00044,3.74202,0.07147,0.43092,0,0.00887,1.48412,5.01969,0.55143,0.08297,0.28686,0.41172,0.74346,2.56477,0.45839,0.24518,1.81184,3.25994,11.80955,0.03034,2.20065,0.17006,0.09967,3.10363,0.32546,2.52834,3.49771,0.27662,1.67797,1.49312,1.24483,0.5873,0.73397,0.15876,0.17938,1.33242,0.006,0.15947,1.21321,0.65066,2.81112,0.20817,0,2.8489,0.68247,2.04217,0.4454,0.35482,0,7.05037,1.61697,0.86997,1.12995,6.35204,0,0.86766,2.11796,0.86825,1.24571,1.25546,0.27708,1.13037,2.77496,4.8,0.7819,0.88838,0,3.06319,0.65214
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza",0.00133,0.00629,0,2.15549,0,0,0.80986,0,0,0,1.01987,0,5.97463,0,0.42327,1.38191,0.35066,0,0,0.27457,0.15159,0,0,0.81498,0,0.01494,0.17489,0,0,0.70998,0,0.00497,0,0,0,0,0,0,0,0.00356,0.04623,0,0.02793,0.11951,0,0.67101,0.09344,0,0,0,0.00145,0,0.10787,0,0,0,1.10956,0.1415,0,0,0,0,0.00565,0,0,0,0,0,0,0,0,0,0,0.00127,0.06337,0,0,0.02181,0,0,0.00364,0,0.34928,0,0,0,0.36303,0.0135,0.00174,0.00839,0,0,0.22365,0,0.00329,0,0.42139,0.09762,0,0.01747,0.02234,0.00259,0.40438,0,0.00725,0.07383,9e-05,0,0.01947,0,0.01226,0.00306,0.04717,0.09422,0,0,0.01168,0.00033,0,0,0.01261,0,0,0,0,0.13922,0.0196,0.02067,0.00498,0.05206
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens",0.00052,0.00999,0.0135,0.00065,0.41882,0.00064,0.0075,0,0.03429,0.00567,0,0.00944,0,0.00685,0,0,0,0,0,0.0049,0.00069,0.21501,0.12501,0.02765,0,0.03308,0,0,0,0,0,0.01949,0.04757,0,0,0,0.0027,0,0,0,0,0.03231,0,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0.00583,0,0.00431,0,0.00232,0,0,0,0,0,0,0,0.00665,0.00039,0,0.05777,0,0,0,0,0,0.154,0.00852,0,0,0,0,0,0,0,0,0,0.5799,0.04007,0,0,0.03136,0.03482,0,0.26262,0,0.02686,0,0,0,0.01508,0,0,0,0,0,0,0,0,0,0,0,0,0.01775,0.01702,0,0.04287,0.01237,0.00012,0,0,0.0517,0.01189,0,0.02943
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus",0.00028,0.14669,0,0.06801,0.0709,0.51912,0.01054,0.26334,0.13563,0,0.0945,0.50247,0.02938,0.00857,0.05967,0.08585,0.26312,0.25186,0.03701,0.08939,1.062,9.71142,0.20752,0.06521,0.04081,0,0.55444,0,0,0.06587,0.00117,0,0.11594,0.01121,1.39974,5.78174,0.02768,0.09382,0,0,0.00946,0.00572,1.39211,0.02015,0,0.01719,0,0,0.01149,0,0.02848,0.01468,0.02261,0,0,0,0.02372,0.20838,0.01079,0,0,0,0.00218,0.04791,0,0.02469,0.01031,0,0.09764,0.00567,0.00693,0.24442,0.00429,0.04818,0,0.07058,0,0.00486,0.02976,0,0,0,0,0,0.00346,0.00224,0.00626,0.18346,0.08472,0.10237,0.0128,0.1342,0.07486,0.18009,0.00631,0.01587,0.47562,0.04416,0.0042,0.52474,0.02582,0.20795,0,0,0.24231,1.25101,6e-04,0,0.02179,0,0.00277,0.01665,0.11327,0.00694,0.09847,0.51694,0.00496,0.04433,0,0.01346,0.97284,0.25014,0.84603,0.43347,0.4481,0.0091,0.44592,0.29311,0.08345,0.05463
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180",0,6.66748,0,8.82208,0,0.00729,2.0953,6.64636,0,0,14.79899,0,0,0,0.59794,3.1414,2.57241,7.62358,0.02136,0.00784,0,0,0,0,0,0,0.42857,2.29927,0,1.30518,0.72383,0,0.20292,0.35966,0.50652,0,0,0,0.42041,0,0.01908,0,0,0,0.15357,0,2.70877,0,1.01029,0.0308,0.77333,0,0,0,0.82889,0,0,0,0,0,0,0,0.2273,0,0,0,0.10143,0,0,2.98237,0.5911,2.01684,0.84532,0.05716,0,1.00173,0,0,0,0,0,0.20849,0,0,0,0,0,1.54755,0.8171,0,0,0,0.38646,3.75773,0,0,0,0.27743,0,0,0,0,0,0,0,0.70717,0,0,0,0,0,0,0,0,0,0,0,0.00246,2.59355,0,0,0.06225,0,0.00014,0,0,0,0,0.28385,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031",0,4.35546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485",0,1.23919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops",0,1.12603,0,0,0,0.03552,0,0,0,0,0.00941,0,0,0,0,0,0,0,1.03846,0,0,0,0.02197,0.25954,0,0,0.61453,0,1.32971,0.00037,0,0,0.12651,0,0,0,0.47435,11.54007,0.99302,0,0.39437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34459,0,0,0,0.25672,0,0,0,0,0,10.32855,0,2.1879,0.88659,0,0.12798,0,1.51722,0.87379,1.18933,0,1.86271,0,0.79012,5.86269,0,0,4.26561,0,0,0,0,0,0.46028,0.26989,0,0,0,0,0.76394,3.04581,1.46285,1.31017,0,0,0,0.00072,0.64551,0,2.98003,0.00478,0,0,0,0,0,0.7599,0.13845,0,0.05671,0.08721,0,0,0.01013,1.19903,0.59214,0,0,0,0,0.38394,0.09225,1.17484,0,0,0.48478
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis",0,1.03566,0.01428,0.04105,0,0,0,0.00608,0,1.41949,0.0373,0,1.59047,0,0.8653,0,0,0,0,0,0.21739,0,0,0.16857,0.02706,0,0.16864,0,0,0.00755,0,0,0.06005,0,0,0,0.02798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08996,0,0,0,0,0,0,0,0,0,0,0,0.03935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99716,0.00251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19414,0,0,2.60109,0,0.00222,0,0,0,0.28555
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32",0,0.66664,0,0,0,0,0,0,0,0.3873,0,0,2.46067,0,0,0,0,0,0,0,0,0,0,0.00239,0,0,0.11132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239,0,0,0,0,0,0,0,0,0,0,0,0.03813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12961,0,0,1.07668,0,0,0,0,0,0.39819
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei",0,0.39153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini",0,0.24244,0,0,0,0,0,0.08527,0,0,0.43657,0,0,0,0,1.47424,0,0,0,0,0.00344,0,0.24888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02229,0,0,0,0,0,0,0,0,0,0.00861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1974,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii",0,0.20763,1.06348,0.53866,0,0,0.18116,0,0,0,0,0.1665,3.34954,0,0.89385,0,0,0,0,0,0,0,0.08075,0,0.02216,0,0,0,0,0,0,0,0,0,0.06188,0,0.04194,0,0,0,0,0,0.04318,0,0,0,0,0,0,0,0.24627,0,0,0,0,0,0.0702,0,0,0,0,0,0.02301,0,0,0,0,0,0,0,0,0,0,0,0,0.1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04637,0,0,0.17047,0,0,0,0,0.42897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03963,0,0,0,0,0.03703,0.12091,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",0,0.16376,0.00095,0.09001,0,0.02412,0,0.02539,0,0,16.22292,2.96044,0,0.28966,4.49499,2.25443,22.53465,10.08858,9.36357,0.28563,2.47646,0,5.5348,0,0.00547,0,0.04596,0,1.02806,4.18962,0.02641,8.37051,5.2999,0.04018,0,4.25804,0.61662,0,11.02014,23.23579,1.12054,13.32622,0.04047,3.21843,29.20009,27.22533,34.55145,0.02496,2.15305,16.84782,0,6.7765,19.24581,40.59491,27.55665,8.955,8.47338,5.85451,2.40551,21.63711,1.10732,0.00566,0.02291,2.40659,24.70777,3.13594,6.13964,0.30439,0.0359,10.63142,18.41842,0,6.38287,0.75029,0.01882,0.02226,0.01402,4.05943,10.24718,12.41501,46.75104,0.84865,2.00648,10.09728,8.4187,0,6.1333,0.59644,20.32572,1.59416,4.99423,0.01196,1.16971,0.09661,0.00643,50.66272,4.48644,0.16058,0.01268,0.02381,5.90837,9.66224,11.09788,0.17634,1.04479,0.00723,10.3305,0.00628,0.28261,0,0.67269,21.00856,20.59425,1.85622,0.00282,0.00223,0.00239,0,11.19295,17.73016,0,9.36852,15.23221,0.9089,0.16686,6.34857,6.77746,0,0.0077,16.22066
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266",0,0.14085,0,0,0,0,0,0,0,0,0.02562,0.07541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643,0,0,0,0,0,0,0,0,0,0,0,0,0.01071,0,0.01633,0,0,0,0,0,0.30292,0.18236,0.15125,0,1.59865,0,0,0,0,0.17105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40419,0,0,0,0,0,0,0,0,0,0.0849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis",0,0.13953,0,0,0,0.00497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032,0,0,0,0,0,0,0,0.00224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03329,0,0.05543,0,0,0,0,0,0,0.02583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01424,0,0,0
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila",0,0.13485,0.16416,0,0,0,1.11131,0,27.40305,0,0,2.71707,0.02992,0.00325,0.27333,0,0.05744,0,0.01737,13.28164,0,0,6.83196,0,24.6989,0.23982,0.01884,0,8.21928,0.01135,3.95481,0.00147,0.02176,0.01036,0,0,4.56796,0,0,3.50969,0.01529,0.15491,0.01273,0,0,0.14112,0.50144,0,3.11651,0,0,1.88283,0,0,0.42406,0,0.76154,0.41738,0.00544,0,0,22.58203,0.01055,24.93012,0,0,0.00185,0.09394,0.01598,7.46858,0,0.00627,0.00615,3.88597,0,14.71492,1.8902,2.06397,0,0,0.00149,0,0,8.78598,0,0,0,0,2.22758,0,0,0,0.33452,3.48784,0.02871,3.29328,3.1329,0,0.72178,0.05868,0.00122,1.08066,0.6015,24.63138,0.87348,1.23578,0.00114,0,0.00059,0,0.14965,1.94246,0.00435,0.93333,0.18951,21.10629,0,23.82101,3.49995,16.65341,0,0.1034,0.74446,0.0451,1.28843,5.84343,0,4.10266,0,0.00527
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis",0,0.12758,0.00623,0.22768,0,0.05542,0.62522,0.38531,0.24581,0.06542,0.15442,2.3788,4.74701,1.74256,0.28325,0.30116,0.98376,1.01545,0.01434,0.02998,0.77949,0.9668,0.00521,3.14759,0,0,1.91809,0.05547,0,2.0875,0.17519,0,0.00209,0.02935,0.02481,0.01834,0,0,0,0,0.00646,0.07026,0.5306,0.53886,0.07207,0,0,0,1.34588,0,0.04878,0.12332,0,0,0.33874,0.04592,0.24059,1.38064,0.06468,0,5.6691,0,0.27588,0.12848,0.01173,0,0.02663,0.00195,0,0.04974,0.3387,0,0.00319,0.00157,0.36291,0.00533,0,0.0064,0.03057,0.02765,0.00344,1.41057,0,0.01863,0,0,0.39872,1.91968,0.00048,0.01142,0.0585,0,0.30209,0.99741,0.04851,0.0182,0.32885,0,0.62245,0.29605,0,0,0.06901,0,0.48977,0.35346,0.00404,0,0.04288,0,0.39254,0.04728,0.04664,0.10212,0,0,0.00048,0.02907,0.23211,0,0.49472,0,0.19145,0.01101,0.62358,0.01796,0.01206,0,0,1.02304
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241",0,0.08325,0.02962,0,0.04078,0.11206,0.34574,0.09673,0.0079,0.65818,0.24038,0.02455,0,0.34795,0.21769,0.31479,0,0,0.19225,0.57786,0.11632,0,0.39164,0.70836,0,0,0.33989,0.32384,0,0.03317,0.02899,0,0.41437,0,0.00946,0,0,0,0.08495,0.03207,0.17028,0,0.0041,0.01685,0,0,0.03041,0.11578,0.03325,0.00229,0.02502,0.05475,0,0,0.049,0,0.07532,0.02461,0.05182,0.03036,0,0,0.00154,0.16145,0.00147,0,0,0,0,0.01649,0,0.01856,0.28859,0.00718,0,0.30292,0,0,0,0,0.05154,0,0.02483,0.29542,0,0,0.05455,0,0.01427,0.25204,0.29683,0.00496,0.00142,0.00535,0.0509,0.00176,0,0.59779,0.00373,2.21857,0,0.0098,0.19214,0,0.00221,0,0.31513,0.00437,0.01609,0,0.02132,0.01934,0.00526,0.0051,0,0,0.00142,0,0.33835,0.05685,0,0.03531,0.5932,0.00411,0.12107,0.04454,0,0,0,1.4229
