"","DA01227","DA10098","DA10184","DA10151","DA00568","FMT81","DA10136","DA10067","DA10104","DA00720","DA00165","DA00498","FMT02","FMT99","GSVY1IH01.MID7.pool1-7","DA10158","DA10168","FMT85","GSVY1IH01.MID6.pool1-6","DA10175","FMT17A","DA10096","DA00170","DA00595","GSVY1IH01.MID9.pool1-9","FMT88","DA01242","DA10051","FMT93","DA00721","FMT44","DA00381","DA01384","DA00619","DA00383","FMT32","DA10009","DA00470","DA10189","FMT10A","FMT103","DA10143","GG349S007.MID13.1327","DA10017","DA10166","DA10065","DA00818","DA00318","DA01468","FMT21","DA10172","DA00804","DA00108","DA00729","DA01205","DA01161","FMT16A","DA10119","DA10167","GSVY1IH02.MID4.pool2-4","DA10073","DA10084","FMT59","GSVY1IH02.MID12.pool2-12","DA10055","DA01335","DA10022","DA10156","FMT100","GSVY1IH01.MID5.pool1-5","FMT72","DA10160","DA10093","DA10181","DA10053","FMT18","FMT19A","DA01106","DA10038","FMT108","GG349S008.MID13.1328","DA00581","DA01408","FMT16","DA10162","DA10083","FMT21A","DA00555","DA00675","DA10164","GSVY1IH03.MID4.pool3-4","DA01547","DA10061","DA10123","DA10188","DA01231","DA01324","DA10050","DA00904","DA10142","DA00280","GSVY1IH02.MID9.pool2-9","DA10154","DA01128","DA10033","DA10150","DA10011","DA01073","DA00228","DA10079","DA00815","FMT58","DA10145","DA00603","GSVY1IH04.MID3.pool4-3","DA10091","FMT11A","GG349S005.MID13.1325","FMT26","FMT102","DA10015","FMT04","DA00575","FMT29","DA10152","DA10058","DA10178","DA00397","DA01235","FMT28","DA01119","FMT11","FMT22","DA10110","DA00896","DA10149","DA01071","DA10003","DA01109","DA00927","DA00884","DA01291","DA10141","DA10002","GSVY1IH02.MID2.pool2-2","DA10081","DA01068","DA01588","DA00491","FMT97","GSVY1IH03.MID6.pool3-6","GSVY1IH01.MID11.pool1-11","DA10169","DA01467","GSVY1IH04.MID6.pool4-6","DA10054","FMT62","GSVY1IH01.MID4.pool1-1","FMT20","DA10146","DA00282","DA10042","FMT10","DA10056","DA01030","DA10016","DA10108","FMT67","DA00778","DA10112","DA00886","DA10029","DA00988","DA00691","DA00299","DA10012","DA00154","FMT33","DA10121","FMT77","GSVY1IH04.MID2.pool4-2","FMT109","DA01134","DA00953","DA00369","DA01259","DA10183","FMT92A","GSVY1IH01.MID10.pool1-10","DA10027","DA10177","GSVY1IH02.MID8.pool2-8","DA10039","DA00621","DA10127","FMT23A","FMT14","DA10035","DA10028","DA10113","DA00236","DA01267","DA10048","DA00955","FMT15A","FMT106","DA00563","FMT105","DA10006","DA00638","FMT12A","DA01380","DA10026","DA00380","DA01005","DA01040","DA01213","DA01582","GSVY1IH03.MID7.pool3-7","DA10008","DA01255","DA00578","DA10018","DA00687","FMT05","DA10090","FMT69","DA00984","DA00673","DA01311","FMT66","DA00556","FMT13A","DA10115","DA10171","DA10131","FMT71","FMT82","FMT78","DA10025","DA01571","FMT15B","DA10062","GSVY1IH02.MID7.pool2-7","DA00550","FMT35","FMT25A","DA01190","DA01441","FMT53","FMT03","DA10049","DA01129","DA10155","DA01563","DA10165","GSVY1IH04.MID4.pool4-4","DA00605","FMT47","GSVY1IH04.MID7.pool4-7","DA10069","DA10070","FMT15","DA10100","GSVY1IH04.MID7.pool4-1","DA10148","DA00283","DA00897","GSVY1IH03.MID8.pool3-8","DA10138","DA01381","DA10107","FMT23","GSVY1IH01.MID4.pool1-4","DA00632","DA00908","DA10117","DA10147","FMT19","GSVY1IH01.MID12.pool1-12","DA10047","FMT41","DA00600","DA10059","DA00153","GG349S004.MID13.1323","DA00850","DA00346","DA01167","DA01245","DA00530","DA01320","DA10135","DA01339","DA01193","DA10170","DA10030","DA01143","FMT95","DA10095","GSVY1IH01.MID2.pool1-2","DA01018","DA00812","DA00740","DA01157","FMT3A","DA10161","FMT110","DA10174","DA10019","DA00989","DA00926","FMT64","FMT37","GSVY1IH02.MID10.pool2-1","DA10076","DA01203","DA01076","FMT39","DA10066","GSVY1IH02.MID6.pool2-6","DA10139","DA10068","DA10041","FMT4A","FMT75","GSVY1IH04.MID11.pool4-11","DA10106","FMT50","DA00703","DA00065","DA00874","DA00659","DA10032","FMT30","FMT56","FMT84","DA01072","DA01223","DA10130","DA01211","DA00943","DA10133","GSVY1IH03.MID12.pool3-1","GG349S001.MID13.1320","DA10045","GSVY1IH04.MID8.pool4-8","DA10088","DA10187","DA00889","DA10037","DA00962","DA00997","FMT17","DA10024","DA01146","DA10180","DA00430","DA00735","DA10040","GSVY1IH04.MID9.pool4-9","DA00755","DA01041","FMT51","FMT27","DA00678","DA10082","DA10103","DA01555","DA00580","DA01110","DA10129","DA00658","DA01501","FMT12","FMT25","DA10125","DA01138","FMT2A","DA10057","DA01044","DA00918","FMT01","DA01313","DA10176","FMT98","GG349S002.MID13.1321","DA10120","DA00949","DA00458","FMT101","DA01482","FMT55","DA01270","DA00375","DA10124","FMT43","FMT20A","DA10114","DA00382","DA00331","DA01370","DA10122","DA10109","DA10173","FMT80","DA01024","DA00502","DA10005","DA10134","GSVY1IH03.MID9.pool3-9","DA10116","FMT24","DA01556","DA10186","FMT31","DA10094","DA10137","GSVY1IH03.MID12.pool3-12","DA10097","DA00810","DA10077","DA10157","DA00461","DA10101","FMT13","GSVY1IH03.MID3.pool3-3","DA00912","DA10159","DA01495","GSVY1IH03.MID11.pool3-11","GG349S006.MID13.1326","DA01210","FMT14A","DA00821","DA10023","FMT1A","FMT6A","FMT49","FMT06","GG349S003.MID13.1322","DA10092","FMT34","DA01026","FMT74","FMT96","DA10007","DA00565","DA10075","DA10071","DA10126","DA00885","FMT92B","DA00210","DA10085","GSVY1IH01.MID3.pool1-3","DA01089","DA10034","DA10182","FMT5A","DA10036"
"sp66",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sp67",0,9,96,13,0,57,72,33,9,0,3,0,24,0,13,105,156,31,4,73,7,7,0,172,13,0,17,60,0,25,21,0,0,0,0,8,5,0,88,0,0,23,0,9,62,5,30,760,5,11,48,1,0,3,1,0,0,15,126,1,19,1,0,3,34,0,7,153,93,30,0,42,35,132,32,6,164,0,12,228,40,8,3,0,14,0,0,27,0,58,0,0,11,59,8,71,0,3,0,81,0,0,35,32,9,18,4,0,0,16,2,0,10,0,0,2,135,752,150,0,32,18,0,444,24,82,16,0,0,253,0,197,33,4,3,17,0,21,0,49,5,1,11,46,8,7,27,3,8,4,3,0,14,2,24,3,0,97,0,95,0,21,0,47,0,59,21,1,4,53,34,31,0,1,2,37,0,38,68,50,87,0,22,57,27,1,79,66,28,0,16,9,46,26,17,0,575,3,1,2,32,4,9,0,106,45,0,38,15,10,134,5,181,2,0,0,0,0,1,25,3,0,12,7,0,26,0,9,36,5,19,0,2,5,49,57,55,0,0,86,6,0,9,11,0,6,16,0,1,40,48,74,0,125,0,0,0,0,31,10,75,8,0,26,5,26,0,0,10,174,33,32,0,0,2,1,10,38,156,10,6,83,0,52,48,3,0,13,2,2,1,3,30,0,49,130,1,0,0,64,6,0,16,0,106,43,51,0,21,87,0,0,7,36,60,9,18,0,235,10,11,66,25,201,39,0,0,55,0,4,10,0,0,6,359,0,54,192,702,13,10,0,121,4,188,42,0,0,29,1,0,2,10,37,10,0,49,0,0,19,2,94,0,0,116,18,56,39,0,19,0,45,42,4,514,6,132,0,17,11,6,0,180,0,151,17,124,3,5,0,0,19,5,9,0,22,284,0,38,13,9,2,39,7,37,0,0,0,11,45,11,8,1,0,19,136,0,8,3,21,98,52,37,0,7,157,5,0,189,1,0,0,0,36,0,23,162,50,307,145,11,2,73,0,11,0,0,18,34,17,4,86,57,11,16,0,0,22,55,0,24
"sp68",0,2,46,0,0,0,17,24,1,0,0,0,1163,0,3,0,12,121,2,4,43,0,0,0,0,0,0,19,0,0,25,0,0,0,0,0,3,0,5,0,1,2,0,2,0,0,0,6,0,0,5,1,0,0,0,3,0,4,5,0,0,0,0,7,3,0,15,19,0,12,0,2,41,22,9,41,89,0,13,311,0,0,0,47,26,8,0,0,0,17,0,4,6,52,1,1,0,1,0,8,0,0,6,1,0,2,1,0,0,4,0,1,23,0,0,0,2679,17,1718,0,0,311,0,455,1,4,1,0,0,580,0,4267,1603,0,0,1,0,7,0,0,0,0,5,5,3,10,0,0,0,11,1,0,0,2,5,2,0,0,0,13,0,1,0,0,0,4,10,0,0,23,0,3,0,0,0,0,0,3,2,1,25,2,0,1,3,1,1,2,2,0,14,10,6,8,5,0,7874,3,1,62,0,0,1,0,3048,1,0,267,8,0,3162,0,7,0,0,0,0,0,0,7,0,0,2,0,1,2,0,5,0,0,3,0,1,2,1,3,25,0,0,19,1,0,8,2,0,19,0,0,0,2,539,15,0,1,0,6,0,0,575,16,10,0,1,25,0,0,0,0,0,1,0,1,0,0,0,0,0,20,120,1,6,316,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,7,0,0,0,2,669,17,0,1,3,0,0,0,0,3,15,0,1,2763,1,0,1,0,1,552,0,0,7,0,0,0,0,0,6,238,4,341,0,0,1,2,0,14,14,11,2,0,0,3,0,5,0,0,194,20,0,3,0,0,3,5,1,0,0,3526,0,4,2,0,0,0,57,0,0,6194,0,31,0,1071,10,0,0,424,0,0,30,30,1,0,0,0,0,0,0,0,1,1507,0,1,0,0,0,0,55,16,2,0,0,4,13,1,30,0,1,1,154,0,0,2,1,0,19,26,0,0,7607,0,0,0,0,0,0,0,3863,1,0,514,33,2520,111,10,0,10,0,5,0,1,0,3,1,58,1,2,0,15,1,0,0,11,1,33
"sp69",0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,2,50,0,1,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,5,0,0,0,0,0,3,1,4,5,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,0,0,3,0,0,0,6,5,13,0,0,0,0,3,0,0,0,0,0,6,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91,0,0,0,0,0,1,0,0,451,0,0,1,0,0,0,0,82,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,9,0,0,1,5,0,0,1,0,3,0,0,1,3,4,4,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,0,0,0,0,0,1,0,0,0,0,0,18,0,3,0,1,28,2,0,0,1,0,0,0,0,0,0,13,1,5,0,15,0,0,0,1,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,92,0,2,0,0,0,0,0,0,4,381,0,0,0,1,0,5,0,8,1,1,0,4,0,0,0,0,5,4,0,0,0,194,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1,42,0,0,3,0,0,0,0,6,0,2,10,4,150,8,0,0,0,0,1,0,0,0,0,0,0,4,61,0,0,0,0,1,0,0,0
"sp70",0,9,0,10,189,425,1,29,0,1,367,55,3,894,1,45,9,0,3,11,342,19,23,8,1,1642,159,9,0,16,2,0,90,6,60,472,32,3,2,1455,2496,2,10,0,47,69,0,21,0,27,4,0,3,9,1,53,632,2,0,3,35,198,164,0,4,1623,17,4,271,2,0,0,1,23,34,486,1449,0,15,31,0,3,125,287,13,20,0,17,3,10,0,550,0,4,3,17,2,89,74,37,0,1,0,526,16,15,34,157,0,15,42,0,82,2,4,12,42,18,4,1239,19,0,0,61,33,1,2,0,0,26,0,45,90,14,0,1,0,60,1,4,0,53,39,4,1,5,378,17,10,16,0,33,71,137,0,695,40,0,0,6,0,31,1207,0,8,16,3,0,17,10,19,83,0,0,2,7,55,88,4,0,5,2054,134,18,1,11,7,2,0,74,2,1,5,2,3,2521,29,33,1,142,0,0,87,162,1,25,3,37,13,0,7,23,58,0,83,0,0,0,0,112,88,5,40,0,0,11,50,6,2,8,1,40,13,3,82,3,206,0,0,66,3,406,18,1,2,2,54,0,30,0,0,6,11,4,0,0,0,8,0,2,12,13,461,36,0,3,2,0,3,3,87,3,5368,0,1,0,5,1,1123,10,91,76,0,14,101,291,0,3,1,37,23,0,20,374,133,6,34,4,193,87,0,1,0,0,4,0,9,256,2,55,114,212,3,845,0,7,92,18,160,42,32,9,31,0,0,0,4,10,0,21,7,0,476,2,37,5,0,28,0,14,18,1073,7,40,0,64,29,9,0,0,72,0,61,727,10,0,5,0,0,40,6,12,26,140,1,30,20,0,116,9,0,10,0,43,23,70,0,0,1,2,0,0,36,0,6,18,2421,2,1,0,1171,27,6,313,0,0,72,0,8,19,0,23,4,12,8,0,15,92,27,6,2,53,62,0,20,35,6,24,33,4,8,27,9,0,0,11,4,0,1,0,1,69,17,3,388,69,62,1,8,3,325,4,133,73,45,0,20,3,4,16,176,103,3,77,43,50,0,0,14,0,4
"sp71",0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,26,0,0,2,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2708,0,0,0,242,4,0,2,0,0,12,0,0,0,0,3,0,0,0,0,0,7,0,1,8,0,1,0,0,0,1,7,3,74,4,0,1,0,3,7,0,2,0,1,20,0,0,2,6,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,7,0,3,2,6,0,0,0,0,0,6,0,0,0,0,0,22,3,0,0,24,0,0,0,0,96,8,0,2,0,3,0,1,7,0,0,0,0,0,1,7,0,1,0,0,1,73,1,0,0,2,0,0,0,0,0,0,0,4,127,0,0,0,4,3,0,0,3,0,0,0,2,5,0,828,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,205,0,79,0,61,15,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,618,1,0,4,0,1,0,0,0,0,0,3,0,0,0,5,1,3,0,0,1,7,0,119,0,9,0,3,0,13,0,0,0,0,0,0,11,11,3,3,0,0,0,0,0,0,21,117,0,0,0,0,1,0,1,0,0,96,0,5,4,0,0,0,0,0,0,2,1,33,0,1,2,0,71,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,2,0,3,504,28,2,1,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,11,4,0,0,0,0,7,0,0,0,17,0,0,2,1,0,0,0,5,0,20,0,0,0,0,0,9,1,0,62,0,18,99,148,0,0,0,2,10,15,0,0,1,1,0,7,0,0,4,4,10,1,0,0,0,0,0,0,0,0,0,1,36,0,0,0,1,0,20,0,0,0,1,0,0,2,0,0,0,0,0,3,64,207,42,0,47,55,0,766,0,2,0,6,0,7,9,0,0,0,0,0,1,0,0,1,436,1
"sp72",0,6,0,6,92,337,28,1,109,1,71,69,624,0,14,4,4,426,5,20,295,35,11,0,19,845,86,0,0,0,1541,65,15,12,166,636,1,6,9,1478,0,2,73,0,48,79,5,21,0,2802,0,8,1,7,1,40,122,6,55,4,151,521,273,6,1,0,3,2,670,10,14,27,8,1,2,250,1266,0,2,18,100,2,6,309,38,2,0,24,8,0,0,73,23,2,5,25,4,0,0,21,1,1,2,132,3,3,24,616,0,5,112,0,0,0,36,2,4197,302,1251,1,7,142,132,27,20,3,1,0,1660,17,169,7208,1750,5,36,0,1,2,0,128,3,30,52,8,7,4,163,8,10,86,2,0,3,1,4,0,27,39,0,1,9,5,1244,16,0,3,2,193,1,1,5,0,1,0,26,2,30,169,4,380,64,94,418,21,6,8,2,1578,0,50,0,4,93,26,0,315,3396,5,2,12,6,108,10,2079,676,46,9,986,46,40,690,11,4,1,2,0,0,0,1,459,59,0,5,6,3,139,19,7,23,39,271,57,1368,35,10,14,112,472,0,1,8,104,8,50,0,569,147,925,2,450,471,18,0,58,0,5,0,9,322,2,30,0,132,1,0,90,25,0,22,2,484,32,481,0,23,2,39,3,826,11,2,50,0,127,128,837,0,4,62,97,44,139,3,46,16,7,5,35,556,3,20,7,3,0,4,407,0,272,2,21,3,15,81,639,1,57,59,5,128,2,219,12,7,1,242,0,0,4,0,288,44,0,0,13,27,5,1725,15,0,1,10,0,2,275,41,26,70,35,2,28,37,11,4,668,9,0,2,27,0,1,2,14,202,115,967,46,0,0,87,4,0,10,10,12,3347,155,11,0,504,59,138,0,77,0,34,52,13,8,2,31,0,129,725,3,0,27,1704,2,5,0,105,53,0,55,1,163,161,27,4,6,0,5,422,13,5,32,4,4,13,5,5,8,1,122,9,7708,31,0,6,1,0,96,71,4298,130,221,203,33,3190,75,339,2,213,339,6,0,1,7,4,7,11,49,673,21,1,756,0,54,0,0,17
"sp73",0,1,0,2,0,0,0,5,0,0,0,1,0,32,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,63,0,40,0,2,71,4,0,0,0,33,0,0,0,2,18,0,1,0,0,0,0,0,0,0,41,0,0,1,0,3,0,0,0,10,0,1,1,37,0,0,0,0,5,0,0,0,0,7,1,1,0,0,0,1,5,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,20,0,13,0,0,4,0,0,9,2,2,0,321,5,10,0,15,0,1,0,0,0,48,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,4,0,0,0,0,6,0,0,0,1,0,0,10,0,0,0,0,0,17,0,0,0,545,0,0,0,19,0,65,0,0,0,0,66,0,6,0,2,19,0,0,0,0,2,0,0,88,0,2,5,0,1,1,3,0,0,0,0,0,0,11,0,0,10,0,0,23,27,28,0,1,0,0,0,2,0,5,0,1,0,4,0,0,0,0,0,10,0,0,12,57,12,5,0,1,0,28,0,0,1,0,15,0,0,22,0,1,0,0,0,2,0,0,0,0,9,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,10,0,0,0,19,0,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,0,5,28,18,0,17,0,0,0,0,0,25,9,0,1,0,1,2,0,0,0,0,0,4,0,0,3,0,42,0,0,0,0,0,0,0,0,11,0,0,0,791,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,2,6,7,0,0,0,0,0,30,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,10,5,0,0,24,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,28,3,47,1,0,1,25,5,102,0,16,0,0,5,0,0,35,0,1,0,0,0,0,0,16
"sp74",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,60,0,0,0,536,0,0,0,1,0,0,0,0,0,0,0,3300,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,10,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,7,0,0,0,0,0,0,0,0,658,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,31,0,0,1,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sp75",0,0,0,80,0,274,27,0,0,0,0,0,1619,463,94,265,0,1287,199,0,327,0,0,2,55,91,0,0,97,0,336,0,0,0,0,4417,71,0,9,51,0,33,55,0,0,21,0,61,25,584,0,30,0,0,2,0,5,0,0,7,0,33,1,52,0,0,109,1,155,327,3,0,0,298,0,180,1443,0,0,1935,341,44,0,799,60,0,0,1,0,101,0,309,0,48,0,58,0,0,0,9,0,36,1,2,0,0,1,0,1,79,0,0,637,0,0,2,2622,24,4118,0,23,1009,0,2737,0,3,5,0,0,1254,0,4566,782,46,0,407,91,0,0,0,43,0,34,0,11,14,107,4,243,4,10,0,50,0,5,28,533,0,7,37,0,133,47,0,35,0,0,810,68,0,259,29,0,0,0,0,46,2150,0,1198,17,0,0,930,0,84,86,1734,5,0,0,22,1,0,30,0,3298,24,7,0,13,2,16,18,471,972,3,320,0,0,569,34,37,0,4,0,0,0,19,2,0,0,24,0,0,858,1480,113,37,0,811,0,188,42,307,1,837,5,0,1,2,4,0,24,0,12,271,0,0,13,2170,0,0,1,0,0,1,0,239,1,3,256,5,0,0,0,0,0,0,32,66,0,1,7,244,0,142,0,1013,3,12,1514,0,3,2,0,0,2,0,0,0,0,0,2,0,0,0,0,188,0,457,0,3,0,0,1894,0,0,0,54,23,0,378,3,7,6,92,548,3102,0,2,0,0,31,1382,0,0,27,0,0,0,0,0,111,1602,3,1372,0,321,0,0,0,155,0,0,1,0,0,0,3,0,0,0,1245,0,0,193,0,0,1,62,0,0,35,2644,0,0,2,1,0,0,1,84,0,2273,232,0,1,988,24,0,0,2388,1,0,0,0,0,21,0,0,0,279,0,0,38,434,0,129,0,0,0,150,0,0,29,40,49,53,0,13,0,138,0,0,1134,70,97,0,225,2,213,0,0,0,135,0,0,0,89,0,19,0,27,110,0,1798,1385,2204,2110,0,44,1715,174,759,54,0,0,69,12,286,0,870,13,181,0,0,525,118,0,37
"sp76",0,0,0,0,0,1496,0,0,0,0,14,0,529,19,96,0,0,573,0,0,195,0,0,0,8,0,0,0,1,0,2344,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2258,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,4,0,1117,0,0,0,0,502,1157,0,0,0,0,0,0,411,0,0,2,0,0,0,0,0,0,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,404,0,2557,0,0,517,0,0,0,0,0,0,0,0,0,1425,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,917,233,3,0,0,0,17,0,0,0,0,448,19,0,0,0,0,0,0,0,0,0,0,1888,0,3,0,0,0,0,0,2333,0,8,0,0,4,0,0,0,463,0,13,0,0,0,0,0,79,0,0,0,0,0,118,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,44,0,457,0,0,0,73,197,0,0,244,0,0,37,0,3355,3,0,0,12,450,0,0,0,0,0,0,0,2,478,0,0,3,0,15,0,0,0,0,7,0,0,0,0,0,0,0,0,528,0,24,0,0,0,161,0,0,0,0,0,0,0,0,111,0,0,37,0,1,0,0,0,0,0,0,1089,0,0,0,0,0,0,641,53,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,7,1238,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,150,1104,0,0,0,0,0,0,0,0,0,382,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,95,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,13,118,0,0,0,0,0,0,0,8,0,5,0,1,744,0,0,0,0,0,759,1,0,0,0,0,0,0,1525,0,0,0,0,0,0,0,0
