,F-016C2U,F-043-C1A,F-037-C1A,N01,F-040-C1A,A05,F-030C1A,F-027C1A,N02,F-003C2U,F-061-C2U,F-024C2U,F-023C2U,F-024C1A,F-003C1A,F066-C1A,F-051-C2U,F-053-C1U,F-038-C1A,N15,F-028C1A,N16,F-050-C2U,F-015C1A,F-007C1A,F-019C2U,F-011C1A,F-002C2U,F-005C1A,F-021C2U,F-004C1A,F-014C1A,F-029C2U,A06,F-031C1U,A12,N20,A01,F066-C2U,F064-C1A,F-050-C1A,F-058-C1A,N08,A14,A19,F-028C2U,F-018C1A,F-015C2U,A02,F-047-C1A,N04,A16,F-060-C1A,F-014C2U,F065-C1A,F-039-C2U,F-044-C2U,F-027C2U,F-061-C1A,F-021C1A,F-008C1A,N12,N18,F-041-C2U,F-017C1A,F-020C2U,N09,F-044-C1A,N10,A04,F-054-C2U,F-017C2U,F-004C2U,F-042-C1A,F-057-C2U,F-037-C2U,F-032C1A,F-006C1A,N07,F-019C1A,F-036-C1A,F-059-C1A,F-025C2U,F-016C1A,F-034C1A,A11,F-013C1U,F-041-C1A,F-058-C2U,N14,F-045-C1A,F-056-C1A,F-042-C2U,F-008C2U,A03,F-048-C1A,F-046-C2U,A17,N05,N19,F-001C1A,F-009C1A,F-025C1A,F-049-C1U,F-046-C1A,F-035-C1A,F-057-C1A,F-009C2U,A09,A15,F-020C1A,F-029C1A,A13,F-007C2U,F-012C1A,F-055-C1U,F-010C1A,F-052-C1U,F-026C1A,A18,F-023C1A,F-054-C1A,A10,F-022C2U,N03,F-062-C1A,F-018C2U,N17,A08,F-062-C2U,F-039-C1A,F-022C1A,F-030C2U,F-001C2U,N13,N06,F-051-C1A,F063-C1U,A07,F-033C1A,F-002C1A,N11
F-054-C1A,0.05109265647042296,0.01891181523578649,0.03484233996910481,0.02925899874156113,0.04930712837946665,0.06443201363648028,0.02768075532445318,0.03328495963575756,0.03249390085080479,0.022166135585467588,0.028566137910477466,0.043730895160283716,0.04000924588771298,0.051026122910027304,0.043479419527717375,0.03516012443144452,0.016949213305822174,0.024692564137542915,0.027068876829744674,0.033312013593976855,0.03654254957515255,0.028299100287824817,0.050898243020707744,0.04649377664229337,0.0329934145746618,0.030058304255950203,0.05572176870802261,0.05458969767960013,0.02582176322818508,0.026872593551682172,0.049373201330708626,0.02672509422032147,0.027014988151803115,0.03292156850477955,0.04417225993524974,0.05562215250337699,0.03060851802801018,0.03883654076661902,0.040980519803549456,0.02789263951159762,0.03405837543941563,0.032142608815276696,0.031207411334923763,0.029477720841799237,0.037637805578344126,0.026236128887572114,0.031132680694502018,0.013909189196795376,0.042020547528491624,0.037862065776259855,0.03380545500559372,0.035951043634230975,0.0346125452819654,0.03369164733930685,0.02593270010930541,0.03541697062168442,0.04781121807052238,0.021774741357571,0.033984979154872225,0.027829310099935327,0.03968398102894882,0.0324610301562457,0.03507539406614427,0.0312654702856471,0.0466700102172861,0.07926691210985665,0.030007247736695594,0.03289499935306211,0.031094020048825374,0.03727452901456358,0.016542324575609408,0.04186783128894456,0.01906795757829186,0.04766506597136626,0.03071346760324967,0.016110184181149578,0.047806146521513944,0.04067111574959494,0.04551873749508268,0.04552523752899984,0.02899767625207182,0.03047230280992973,0.018051073412794,0.05602476800682842,0.059562834408511754,0.04292901025413667,0.04047302478597778,0.02126402842768588,0.03166722553084664,0.04493320773004011,0.032454055829946316,0.02396091843018083,0.032889210310689886,0.03099204664326823,0.030279213356211872,0.030468756271718887,0.043294793842766986,0.0457589445212045,0.03631118593906227,0.040918215209054275,0.06245553432302696,0.017719406838875806,0.019719794050303448,0.054944385170873376,0.03786819402697454,0.025988524543491733,0.023167930912822404,0.04083591181555974,0.03174337237443532,0.03729162872246106,0.024649058566060703,0.042123860854272215,0.03229368397879166,0.0747906176612739,0.06993433061559712,0.05062457494671593,0.01783784161678535,0.03633209382811745,0.020975256547195488,0.03695227762480606,0.039717902070696816,0.0,0.0662207300191286,0.020578643932716946,0.03222904746813658,0.03720052973115013,0.045854756242119606,0.041829296391267694,0.03104130285173477,0.07639939231120406,0.03476524109561262,0.02190786271679455,0.03277033084434752,0.04230613933520777,0.029581232478664406,0.030931047544926753,0.031587964175991474,0.02582271897353356,0.029106547305291747,0.022875040276299153,0.09213967195441097,0.04305044223467695
A10,0.06810831286789389,0.06617489148853525,0.056393059099166865,0.053361230660036514,0.06176997315167834,0.052239607167288725,0.07662350809329777,0.08361596815723847,0.05267066480070762,0.07392176346611244,0.06273947464678344,0.09149327440222875,0.055630007466168606,0.06826391631406176,0.09160708197892223,0.05195011362112938,0.06954306985801162,0.06966307483259761,0.07789915876522382,0.05949874813099835,0.08222821823611334,0.052971423842979655,0.0848919007114084,0.06017731841292762,0.054490446270884764,0.06611517291183489,0.09774680816819499,0.0627984856231702,0.07400226091213263,0.05858689380247362,0.08271639025914349,0.07479079744705547,0.07497028435799007,0.05426236869531625,0.08935350985143715,0.054375784033728954,0.04868673005320542,0.04399591278114482,0.08697357834002399,0.07775771032604248,0.05338866237249719,0.05033067886350027,0.051868677358773714,0.050954701848863304,0.05916036533315263,0.07438922924038016,0.0744878698463306,0.06472152048609343,0.04655553044550039,0.055223875471598086,0.049662958433371825,0.05427657794856372,0.058969867282980086,0.0827704740084939,0.06722243837540764,0.06567278906120812,0.04998412085225448,0.07707038464701342,0.05485376038880045,0.0788651037998765,0.05399816388110513,0.057260083735377956,0.05387123546425245,0.05654713053646581,0.09252166106293233,0.09523669535544235,0.056137227118145075,0.08253427646874958,0.051561899887447554,0.05501931394320528,0.06585209055460564,0.08679004581372986,0.06944927180180806,0.05346002261422898,0.05487748305227692,0.06341768158275064,0.08707887241869229,0.0529334747907669,0.05984469988623468,0.056513436887190224,0.07708719100193376,0.07502435686540054,0.07369200890164455,0.06599050374195334,0.0796823496296652,0.04750307677693552,0.060501621599476245,0.0658233071567085,0.04799988464185368,0.048301706453496795,0.08072924679137776,0.06928317799416386,0.058972273691722026,0.061417040148903146,0.05316667916072083,0.05768820578698602,0.08999175888078718,0.06419849323805618,0.05530222490037839,0.04763355965767079,0.08477012914388654,0.0699727890740096,0.06486622332099111,0.05668535743540915,0.05676058878698202,0.07626775986551468,0.07168390628140227,0.05464458579448603,0.06031755255375269,0.05288430685352293,0.07231771036274802,0.07909949449084706,0.05548791659187746,0.08239992468525027,0.05480240074089111,0.09223667166716093,0.06390563555003263,0.08834613366447683,0.06579146766882785,0.04179247534640307,0.08342936982775923,0.0662207300191286,0.0,0.0707943498435464,0.05502657472183197,0.05655126598833394,0.08992515096320101,0.05862343915660174,0.052932584923204386,0.0913923859288881,0.06979022804786479,0.07217227891403083,0.0816785468077099,0.08724769182434167,0.05264394678398425,0.055337563702642166,0.06788973242019515,0.06576605682190324,0.05281591758378169,0.07165551657413255,0.10196691411161841,0.036406404920836764
F-022C2U,0.042218168157836196,0.02144403357098459,0.03007064377405073,0.03972588112013686,0.04601266030069279,0.06666494757686443,0.025523063511876335,0.03868448886560613,0.030955201626144985,0.03374520215217592,0.04185521376779329,0.04531950296285568,0.0406636032808964,0.05965290688804172,0.04244103980776314,0.030666619492672673,0.019612096512462714,0.023267948520931288,0.02600903475557789,0.04317648586623036,0.035551418352007876,0.031310622289837636,0.044482737760649836,0.04529312923096681,0.03152575961944207,0.027087053068452948,0.057321703800738665,0.05491698465786056,0.024936289403718583,0.033219132474147886,0.04848014623203698,0.03113106080797081,0.027960941795429798,0.03252673836851501,0.04349673074075416,0.05572398886846776,0.032874136264540756,0.04509239460188018,0.04011051398913473,0.02876936528746011,0.034203140528258985,0.033444871259625676,0.03304467446532088,0.032487306900741864,0.047257222248386035,0.024988704741747764,0.03373079285024784,0.01529899275140289,0.043215845355751036,0.034365858956911015,0.028627124893697224,0.02938340040706801,0.0352728467725032,0.037869132420724094,0.02036121702985895,0.030810637608637326,0.04459585403609575,0.030970215873477237,0.026555216842790323,0.033661856220226966,0.04001269648147594,0.02944971109555195,0.03322581141219991,0.03650118774525946,0.05304972120448944,0.08064253212761448,0.040285462317457846,0.025745268869679545,0.03507982838105274,0.03499888273038098,0.017560045529915427,0.04297899849346687,0.025012673779704633,0.04609211145444014,0.028296397631619043,0.018926400940794133,0.0486943003795083,0.043303591789868597,0.04155608430580219,0.03930536166089559,0.025156935712454247,0.03142516780062342,0.030337050377281526,0.04975520105158463,0.05859423263045856,0.041321486581532986,0.038456331169087705,0.016576447403348453,0.03314481806471237,0.04496609691894602,0.035232524509672104,0.020497163022206628,0.03389023592774825,0.037033968490341976,0.0314587572950462,0.03839830078954294,0.03949188120022796,0.04516170786241443,0.031199441736970687,0.03757281226414458,0.07315667974843791,0.01718090540546498,0.0171121372789863,0.051441386189592875,0.0296034592183681,0.031779229124584994,0.023388267422796736,0.0364479526763497,0.03920757870405498,0.036992361793632564,0.02112747855917548,0.04377250935650285,0.03345060072448267,0.07317573625078488,0.06747656421914745,0.04832370563613949,0.016409882038516496,0.033106875215478365,0.019311538199124182,0.03624910182273786,0.03936182401237782,0.020578643932716946,0.0707943498435464,0.0,0.031356646098969376,0.04724601561932314,0.046397188837001266,0.039549145939227655,0.033294488732718154,0.07782688765291222,0.03321362800397172,0.022920646034717183,0.029218397197834436,0.04719742661250493,0.02995711404738098,0.03217862526364529,0.029003125209959804,0.021288301603223692,0.030551091516695484,0.020802088698633786,0.08513900660976867,0.04047952540693175
N03,0.0381762716070918,0.02886140995894588,0.01853936906974844,0.023301520521040092,0.026069793156398756,0.05074293609532864,0.040887119547024696,0.05033906980840649,0.012798260430872068,0.04464775044135479,0.0344881788412388,0.05832752198166117,0.022839179957281054,0.04583582709029774,0.05571443857759227,0.01708220323426111,0.03257036246014706,0.028712842634152344,0.036970193752704834,0.027525179666527094,0.04675337423486046,0.011438538640516199,0.050801498344274935,0.032815373288719155,0.02165120819247126,0.031891267755622135,0.0710761019966143,0.03495982784804242,0.03960499506914012,0.0255803379680527,0.05913257759872302,0.038352583227168474,0.04170839884373618,0.008199942086321582,0.056609661836800336,0.043279213842548014,0.018803291806013877,0.027416922260579128,0.0571826712129965,0.042642429446238,0.01887285286666218,0.01738880285292518,0.011642136356705047,0.014655887428987232,0.03504432046240827,0.03850998802586357,0.041689481082072544,0.026599328488039323,0.02281092548961104,0.019401109204185033,0.014590658833306716,0.008820596213766607,0.02526860201277932,0.04882756868475435,0.02735199990781653,0.02500108844833717,0.027947341804042777,0.043106066628949516,0.02282940608009785,0.04855512726465588,0.02180928090295886,0.0068717345467709055,0.005287262540784808,0.024047123305586848,0.06403146954377127,0.06790946763566995,0.023312218999433386,0.04297413180302325,0.016596297177971977,0.018070434269387505,0.024992177263665108,0.05424837356004048,0.034606863390585656,0.026794023107691484,0.02160495948321381,0.02598330139872834,0.061868376627475526,0.021957397870546486,0.020626134016561024,0.027955805890803986,0.03707265179667768,0.042746118388263456,0.03984912906470759,0.0355090350497461,0.050783515781302746,0.022250829693351244,0.024945304923737276,0.022861457272231808,0.017586340434971797,0.026481171901040858,0.048301401449565906,0.03280106000735197,0.027645329985803,0.025209411313248418,0.007028317076314039,0.028531610316772305,0.05491126656466108,0.030604159639740815,0.011334256020954147,0.02165138212908896,0.05887239591278435,0.026000321109475297,0.023541080039006693,0.03287123860267013,0.021159165123265038,0.042542448495336393,0.03566637953486663,0.016633380213843918,0.024444558559315918,0.015654101468865533,0.033827813146650135,0.05360355182011175,0.003766271277751947,0.05994671717378307,0.054550273497912256,0.062224556047468696,0.023056673462300017,0.0498644621833855,0.0288719343852644,0.016159752147791077,0.051511172628921596,0.03222904746813658,0.05502657472183197,0.031356646098969376,0.0,0.027303350225529037,0.05851042211855076,0.022355261299526523,0.00521719464387736,0.06281863280519866,0.03241874754628677,0.03693651305268852,0.044908583043448094,0.06403202230456273,0.0077718646711752975,0.01288641104971154,0.033495613084879125,0.02514029129380143,0.007941747379448255,0.0339039066098411,0.07406962538806346,0.02255459858184701
F-062-C1A,0.05069480972355756,0.04237237526515913,0.030620836189994886,0.024761236003857552,0.032948063795377215,0.05467359972142415,0.05360250136419792,0.057366274452488375,0.024766253472431544,0.04714625648288266,0.0338692761814065,0.06888651245441257,0.0240412829708985,0.042366190616995696,0.06522774840908684,0.033372863032658795,0.04186677348988744,0.04627797760046589,0.05374215799573897,0.030280954359220378,0.0621022840603257,0.02400102259799885,0.06352167211418333,0.0344217538893137,0.02499137953456381,0.04271712427992088,0.08215583725951711,0.03759488663671992,0.05056405378228562,0.028606247329406267,0.06735215939380947,0.05723682155609349,0.052287113246865885,0.02527561223187843,0.06771622548503128,0.04768845761181871,0.027010625147731202,0.03323971364834112,0.06914216938586566,0.05412855521364162,0.03223018103008531,0.02504044171085591,0.025051920101986612,0.02455056051582951,0.03480290837379892,0.05156502707874938,0.054427318971459034,0.038488145451840414,0.03382308639935732,0.03116876955012261,0.028645921435429055,0.029600542782853508,0.035622080213882086,0.05723725788789979,0.04422335096391211,0.04108873329500034,0.045271595979019974,0.0510209415086956,0.03786774404977316,0.051603916228888186,0.024176415734617932,0.030264901531901096,0.027204706676885872,0.030670479759296924,0.07444501474608846,0.0686398912477707,0.026076894153166722,0.06084143193013406,0.02589655030269193,0.032097278801392896,0.04243421995385059,0.06778267344181242,0.041756856184021585,0.02686796006788612,0.031548046907993635,0.03831328096114486,0.07516919557164546,0.021026121379474582,0.037817189336637726,0.03467726098287151,0.05373577308958392,0.057245768225290664,0.046000526369640846,0.04192338243228384,0.06229642371161058,0.03295615141516016,0.03961505093357164,0.03884494050867208,0.02067853992351269,0.03690919865697605,0.05937823170944663,0.0430572265231569,0.03769179287899324,0.035544858769854616,0.024258753284625435,0.031896124098637374,0.06951050284946016,0.03972827698692745,0.029527477356027374,0.034305274514533565,0.05015716336568639,0.04424696015804319,0.041880741084430774,0.03567192083490188,0.03654164661194331,0.0476598292160312,0.0505750433008925,0.02634598961279463,0.02549693014019312,0.032093929372485605,0.04764048568011146,0.0629487196073294,0.02680662473428592,0.05652332505416701,0.06682954133661635,0.07352632148315816,0.03773086435458881,0.06208955239088596,0.0482058518633189,0.031068939445136976,0.06475304399512997,0.03720052973115013,0.05655126598833394,0.04724601561932314,0.027303350225529037,0.0,0.07283564375937382,0.03517797053506081,0.025590622964016402,0.0698597470844368,0.04698234987286134,0.04628233104160398,0.05842016599046987,0.06918403928921968,0.030286916198222193,0.025155425696591092,0.04179113750833335,0.03804638285687396,0.0248515716208186,0.04857734254564878,0.07692835024960001,0.03560568037351199
F-018C2U,0.07244214929972913,0.04818838287498811,0.058413045665081445,0.0645964799696626,0.07002326740589083,0.08796311986330418,0.04700104897902779,0.021839030045200106,0.05804640719410616,0.05909374294620873,0.06443149793213963,0.05707374832206903,0.06475480453671364,0.08274614898095556,0.03189412996132849,0.0584890161820678,0.042566431935000905,0.054637603506219094,0.0275589957824236,0.06606177694328969,0.018634455254414414,0.05821814463200709,0.07657931548056574,0.06951322243831717,0.057109331709945046,0.05745056532698664,0.01916893730135266,0.0780159599903794,0.03375137740486331,0.0602144913856053,0.029802877339027506,0.056542165947362916,0.029002755562038157,0.06022337041252559,0.020000413280445568,0.07984700995483339,0.0579715710183571,0.06926163992492827,0.04433004019288288,0.02959405675232833,0.05923310375602695,0.05503543168735154,0.05962200342087398,0.05796597011891184,0.07431734460023863,0.035284182197404264,0.025182468891807905,0.042689203916419775,0.06608151356473227,0.06488599288380016,0.05868546882056124,0.061481966032357664,0.06022964836610532,0.024258259361884048,0.0539558642490982,0.06091412763613915,0.06903446001503144,0.03300929616267551,0.05411152374922858,0.037451265374833474,0.06205225162363378,0.058902617018904535,0.06113767838788122,0.05756655867292318,0.009216369572086046,0.10499240864020667,0.06259027908347814,0.02765651504997728,0.06126182041158864,0.06471898351829954,0.039207096765799435,0.010492384267548912,0.03969331061543979,0.07132602789485129,0.05623907234030104,0.045505864854097904,0.027978506753275647,0.06783220181967071,0.06923723034275085,0.06590211191707805,0.029068252347180138,0.025113290453968803,0.05038279054757618,0.07564656200864325,0.08639545390824761,0.06691019790735361,0.06582715997495689,0.04820479767360702,0.060036253661495266,0.06783819256434924,0.020571087241565995,0.05265732734458838,0.05670984319896489,0.06065665466420267,0.05831994616921451,0.0604590022531552,0.024188805876124958,0.0741429678684679,0.06235076648234313,0.06420441172015784,0.10062530485787383,0.04205401151131645,0.046469289408107205,0.07411105946952613,0.061253120228196116,0.046158134692413526,0.032233258747143556,0.061085274840015975,0.06549089264294665,0.06216015159411624,0.04517043064240065,0.03746200057584609,0.06033631672151093,0.09924517612713936,0.08865499735735245,0.04554920934333729,0.04132281458864022,0.0329416917853467,0.04730181083336277,0.06095316158058429,0.017272315063977365,0.045854756242119606,0.08992515096320101,0.046397188837001266,0.05851042211855076,0.07283564375937382,0.0,0.06934482998152852,0.058777476830641384,0.09983600466120789,0.05819815921200902,0.043950907010345375,0.043491957312592186,0.041048513012193484,0.05630910835953474,0.058974988032514115,0.055881007117590045,0.05394806689843546,0.05793896201879308,0.04574407818319135,0.10982739512599697,0.06479638970695155
N17,0.034147462436908665,0.04222867955489778,0.03460711310829587,0.022934860258483483,0.03980894556664924,0.056637795890505556,0.042317804363157206,0.06217052319231439,0.022686651391354853,0.05485645172605397,0.04587460903681037,0.0682432218617007,0.03414420450978053,0.056535554949213064,0.0672276559030903,0.023414746862345757,0.04641298941794877,0.03714190078158176,0.050876096838818996,0.0319811930423086,0.05874663598007882,0.020943457367650933,0.05782869165695129,0.02261271717593861,0.034575337982868,0.047537533426881114,0.07904406797193538,0.04132260404587843,0.05276729412575509,0.04025004988119736,0.06820899903475601,0.04613291141454863,0.049343119068725655,0.02172358901203551,0.06806056856919392,0.04748195007739609,0.02256761920664215,0.036340752201948476,0.06796915632721763,0.05243472623096543,0.032816357458490764,0.03220858515817234,0.01642398480374009,0.02086657248016835,0.03448817436276635,0.04393530883849648,0.052425222555132316,0.04069914823402846,0.03597518467809073,0.030805720395140755,0.018084840025671137,0.019698064301705516,0.03839340612981889,0.06061326397986542,0.03899316959586589,0.0394890629643241,0.044547050633963935,0.053525529283892766,0.03235493345798861,0.056102269426518296,0.032824790412697424,0.020960373815801743,0.02304727071445475,0.03918575449066392,0.07388460846832959,0.0687387017540078,0.027444916506380784,0.05362226704341622,0.01670403248837547,0.009326541167512789,0.04002401014435597,0.0670098051993556,0.04782565160165725,0.03571930493111193,0.03421423025152425,0.040575556295207565,0.07188238119289554,0.030086342709629767,0.0299172431002328,0.03954800109044109,0.05260396202850135,0.05363012589679751,0.050617864411614984,0.027945143072661098,0.061946832048892925,0.03458112370299542,0.03819261218459674,0.03857633967623651,0.027847733809795813,0.035727447359760245,0.05975447732379843,0.04310684880631559,0.039719919880842336,0.037040012355367434,0.020181828831355504,0.04297256234659608,0.06583789428965513,0.027979483321554723,0.014779063499602315,0.03020214363035421,0.05747724726922895,0.043316368241969265,0.0367575706464445,0.03872567750156211,0.02495397001578671,0.05318174182704975,0.04832710648236011,0.029613126421927073,0.030394084442402717,0.03210685640355693,0.0460448833196,0.05919631234004934,0.022017456169046414,0.06894514876492801,0.06653339948096904,0.07332123801981223,0.03935437853753217,0.061340406517633145,0.03980562020613122,0.030294458825997274,0.05962513545370261,0.041829296391267694,0.05862343915660174,0.039549145939227655,0.022355261299526523,0.03517797053506081,0.06934482998152852,0.0,0.022396142608856102,0.07311564876680023,0.045619925708956885,0.041656296840064486,0.054153896091577544,0.06339934899192634,0.02639044743715692,0.020701116183224517,0.04557853155491022,0.04117506942724447,0.0223462074063068,0.04761688471844606,0.07568304224654121,0.03312760681778896
A08,0.03891839436490652,0.029459532199288842,0.019889892058354917,0.0206682425097986,0.02567494379519224,0.04847067936142044,0.04196611912667189,0.049977354675172635,0.011037056627308799,0.043597951843090975,0.03390237997484748,0.05944610872843833,0.020597396644698833,0.04503088150815612,0.05590178865743597,0.01697434217670508,0.031594271637775305,0.029374817263509764,0.0378926821790207,0.024800943536623286,0.04677770416259824,0.009702409906354011,0.051285305345921885,0.03073588090551797,0.0228233326963952,0.03229952243206906,0.07190938318076771,0.03403428851319757,0.04018286197154131,0.02463712677515276,0.06050486166545794,0.03867034250374831,0.04146786750380947,0.007292431742107848,0.057107668400643616,0.042351612345051214,0.017490410112631343,0.024995946744672207,0.056808253501198475,0.04293168178385258,0.018364277089327502,0.017507391957886843,0.009893704992915489,0.012108261008789815,0.031908032392368724,0.03936116205156487,0.041316773734023864,0.026788348063678233,0.021701691451987304,0.01800806552401183,0.01255345229168745,0.00886170014211035,0.02617361824934271,0.04891784264792011,0.027318330089576792,0.02690266993159683,0.029201962407833293,0.04139616167600197,0.025051045556763026,0.04829875898864322,0.02033629581986425,0.009872786780717692,0.007104274459799204,0.024044255048590504,0.06411171165510059,0.06604689631474592,0.020499860345011202,0.04415215340171048,0.014758064505097165,0.016795122995096286,0.02581532050210134,0.054982381414854974,0.03426023610891914,0.02589954291357875,0.021441742743283053,0.026038757509860486,0.061502634527541546,0.02127308607673996,0.018962105606565686,0.029666580801111883,0.03930160521007758,0.04327849475136573,0.03882181287322759,0.03375212662037255,0.05089797413117165,0.021771558138397124,0.026291110871270305,0.02342019941711208,0.01722709132907836,0.02625907179992059,0.048499862684148964,0.03322392548025929,0.02820305421757182,0.024999029866549637,0.005448881599142107,0.027315221497013906,0.05538316784801949,0.029655044205412314,0.011380646088229699,0.020306300166435618,0.05685084164619718,0.027246971124451166,0.024205173004606173,0.031407776853984104,0.022963178862253016,0.04249872822770712,0.03551558807092299,0.015814624477142856,0.02211055209749614,0.01645890892187885,0.03415404097844439,0.05404926469935151,0.004879495091048735,0.05757007750777875,0.05586769650584909,0.06218399749152367,0.02343899586014227,0.050175205140362576,0.030167044276663578,0.01428402695438398,0.05140716366253188,0.03104130285173477,0.052932584923204386,0.033294488732718154,0.00521719464387736,0.025590622964016402,0.058777476830641384,0.022396142608856102,0.0,0.062112964841506794,0.0334878162162514,0.03791506753467378,0.04493719013666113,0.06194675355344765,0.007984683127596955,0.010786504805408558,0.03369782593115526,0.0265685612614487,0.004717751089175967,0.0345687027472061,0.07256250455903422,0.02043592102928984
F-062-C2U,0.07898942667153142,0.07443394282899596,0.06105522956421077,0.06668271509035577,0.0711041315130853,0.08647159257233387,0.08846435368372552,0.09074871536250358,0.060939910982134464,0.08226284540145166,0.07259162194935627,0.09742357074078783,0.06346927100776452,0.07837493401613045,0.09454927943359134,0.06589681508167024,0.0728975256743482,0.07279612442081367,0.08221053350734549,0.06942676296908583,0.09029936317890774,0.05970807819471592,0.08856311942641713,0.07654722884874207,0.06343675197791845,0.07185291469288595,0.10978184722455468,0.0748861319150494,0.0831786817374129,0.064047462469299,0.10273776679640985,0.08818629106869086,0.08353397638683877,0.06353343168188864,0.09784179273511395,0.07985041577230528,0.060238709644905776,0.06704568056068871,0.09424451770346554,0.08743559210084861,0.06503649852110778,0.0604929421808018,0.062279352641337306,0.059290837188116244,0.07171859338737661,0.08312163679384572,0.08770871872392505,0.0697688116736192,0.06636595428856515,0.06424988145835128,0.06268018839261545,0.0653584680685416,0.06620857310426184,0.09047952185312684,0.0682736143522949,0.05293391104624855,0.06795513226781605,0.08214995036038977,0.06611756071020297,0.08525764351321091,0.06665780255664286,0.06542950658775738,0.0652559252799509,0.06376334368394805,0.10462333638079781,0.0990732768306519,0.0663972262759797,0.08727885071720072,0.062271864006747536,0.06847471251892492,0.07223995395309607,0.09706604854229248,0.07981372028720515,0.07243964482876844,0.061290150195184995,0.07178895403394606,0.10210778554056464,0.07153938858761387,0.0733421880150516,0.07385764484808505,0.08160456576393252,0.08650511982272711,0.08076863664651254,0.0824416650406792,0.09026045636201409,0.06677011902919491,0.06593414880587617,0.06946203076930012,0.06318286646458127,0.0680199934593592,0.09080456720575653,0.07469063849879928,0.06800055463597988,0.0492491096583951,0.06106962370118514,0.06286982931820045,0.0939136343611222,0.07798143976778517,0.06568650008213058,0.06606821666578487,0.09742604339390269,0.0743713426705623,0.07280432564506592,0.08034122903071302,0.06269403586345033,0.08288133383890184,0.08029783839128679,0.06743606672194322,0.06859084293327146,0.06587671026116311,0.07969750109602049,0.09796038981286956,0.06320793990448532,0.09083091233902925,0.09217337280545863,0.07164908672903805,0.07063943395646219,0.09036949876502635,0.07436751486915295,0.06323544712642937,0.09377140111026172,0.07639939231120406,0.0913923859288881,0.07782688765291222,0.06281863280519866,0.0698597470844368,0.09983600466120789,0.07311564876680023,0.062112964841506794,0.0,0.05357891363555444,0.08366528834173644,0.08839716105388316,0.09660124437597685,0.06335084782444197,0.061370680154113844,0.05913748324861851,0.0723863804958707,0.060169519247873934,0.07842728378839457,0.10851068515895308,0.0667314953832553
F-039-C1A,0.04736935076996039,0.028557191873761198,0.03232165887090674,0.04435382304198822,0.04088848164151605,0.06509956571380522,0.04294041221323359,0.05127446598880476,0.032330382557990936,0.045910574661247185,0.038808736427195,0.05933244961590362,0.04188441905096266,0.05875894397754103,0.056002345562874194,0.036446535151653164,0.03263190550739836,0.029868108147620902,0.04045562025823976,0.04740156271395426,0.04544578452558552,0.03413931783666918,0.048778280863154444,0.05130624729714797,0.029869822803504274,0.03348256262617638,0.06912487961846636,0.047003682319965684,0.03843420616325266,0.03579541508209599,0.05750999179661583,0.04119635979391666,0.039163384637972,0.03569521320401785,0.055999073902830813,0.05759056418327055,0.03570503720349744,0.04761619933504926,0.05892252726415456,0.042733787436607384,0.03398307684924021,0.027918925308307273,0.03636165965425913,0.03545277150922333,0.05255203475829203,0.03719767767253733,0.04259406295449317,0.02766316500796513,0.041679571167847616,0.0406916077623748,0.03483914939058228,0.03430787576149273,0.03294619955818332,0.04777464797409597,0.020039619022094727,0.015083295423703147,0.040282760842148636,0.0444186769050145,0.03213360238117931,0.048061563273949864,0.03714348951717603,0.032892931136162096,0.033558462366865854,0.03490890171143387,0.06430287956775614,0.08225202654467534,0.04325059324029835,0.04399133497119777,0.03754033485680315,0.04097811000422695,0.02667515041515274,0.05394393982016095,0.03463014743716074,0.040815206485378376,0.025819057867146878,0.027221906410092863,0.058728733865866745,0.04137521567116056,0.04551801350762751,0.041587521791330025,0.03864057590718831,0.04183010591626631,0.04074951521010161,0.05306554697979515,0.06480236844366132,0.04098590480343388,0.03836774926994609,0.027046269535193544,0.03484941009692479,0.04421636369775219,0.04673185006544708,0.03433301066567457,0.03169659348169599,0.017170526924213697,0.032423495747196926,0.035782496331995844,0.05645700607339737,0.04959678031716614,0.03638228868477818,0.03972222312870516,0.07846753981497115,0.029264963015743387,0.02707752777213083,0.04999562974029305,0.03818645274129493,0.04288635057280439,0.03346857637807159,0.03650375216499266,0.04463569568311981,0.03626178278224711,0.033474465881055994,0.052239841929591045,0.034178069458033165,0.07414029890070366,0.06539637645799176,0.036216202483981094,0.024188437283233936,0.052429660747173944,0.028781369848214045,0.035145776018358485,0.050528032736892325,0.03476524109561262,0.06979022804786479,0.03321362800397172,0.03241874754628677,0.04698234987286134,0.05819815921200902,0.045619925708956885,0.0334878162162514,0.05357891363555444,0.0,0.04109636022579593,0.0480121201878584,0.06368426595826122,0.030857373599452967,0.03609598013578532,0.011676214481821774,0.02561258315147956,0.03250667777526489,0.035146591784782445,0.0792737786296082,0.041428788095955564
