,F-058-C2U,F-007C1A,F-024C2U,A15,A19,N18,F-048-C1A,N09,F-050-C2U,F-003C1A,F-053-C1U,A18,F-062-C2U,N02,A06,F-042-C1A,F-021C2U,F-041-C2U,F-009C1A,F-023C1A,F-052-C1U,F-010C1A,F-023C2U,F-029C1A,F-017C2U,F-061-C2U,F-058-C1A,F-012C1A,F-022C1A,F-047-C1A,F-014C1A,F-018C1A,F-007C2U,N13,N05,F-016C2U,F-033C1A,F-028C2U,F-004C2U,A09,N15,F-006C1A,N10,A10,F-060-C1A,F-027C1A,F-051-C1A,F-044-C2U,F-001C1A,F-020C1A,F064-C1A,N17,A04,A11,F063-C1U,F-050-C1A,F-014C2U,F-019C2U,F-044-C1A,F-046-C1A,F-017C1A,F-030C2U,A13,F-037-C1A,F-002C1A,F-022C2U,F-059-C1A,N06,N12,F066-C1A,F-018C2U,F-045-C1A,F-055-C1U,F-020C2U,F-051-C2U,F-030C1A,F-009C2U,F-015C1A,F-025C2U,A14,A16,A03,F-029C2U,F-041-C1A,A05,F-024C1A,F-026C1A,A01,F-035-C1A,F-008C2U,N08,F-037-C2U,N01,N19,F-042-C2U,F-011C1A,F-016C1A,F-034C1A,F-036-C1A,A07,F-049-C1U,F-054-C2U,N03,F-028C1A,F-005C1A,F-054-C1A,F-015C2U,F-004C1A,N14,A08,F-021C1A,N07,N11,A17,F-039-C2U,F-057-C1A,F-001C2U,F066-C2U,F-046-C2U,F-056-C1A,N04,F-043-C1A,F-038-C1A,F-057-C2U,F-061-C1A,F-003C2U,F-039-C1A,F-025C1A,F-019C1A,N20,F-008C1A,F-013C1U,A02,F-040-C1A,F-027C2U,F065-C1A,F-032C1A,F-062-C1A,A12,F-031C1U,F-002C2U,N16
N06,0.19093542533243477,0.1747789866248569,0.1570927649160686,0.20340075782858694,0.17303825959525415,0.19401048550495353,0.22886373604979796,0.14059611955542162,0.12186321435166994,0.18754092138583248,0.12762729026563144,0.17109215483021395,0.1630884384555122,0.15548030657267872,0.17539599149654425,0.12998262754313,0.16919536190982656,0.14927090384343306,0.17770066626446407,0.1694289147277316,0.15105920877010945,0.15655810572156886,0.16999719134239993,0.13967117173402652,0.15414539709522365,0.2172828494473573,0.18042871474266664,0.14797287461232214,0.19277114580506347,0.1608461810417173,0.17762738377613604,0.16697916048107522,0.13435944929917548,0.1515090579592253,0.157348245880702,0.16809744574106622,0.15488118708698836,0.18434083152080408,0.22702029577364793,0.1528352342013035,0.15469584022819333,0.13175907398300055,0.16954215240580137,0.17189542772306407,0.15898797574871845,0.11381036240072961,0.17031175804884244,0.1530358503743214,0.215422822845859,0.183986746466908,0.14643893038445316,0.1418547886362719,0.1168279712857923,0.1338974957104486,0.15096714998986108,0.16707994457760006,0.16626172106750658,0.1942295018969591,0.15836804887760783,0.14788224505180772,0.1832029539832909,0.16200465943727776,0.19912579994769342,0.1828140032920086,0.18008729582851576,0.1750818095893881,0.16117428607527987,0.0,0.14860527079964111,0.18369783525726946,0.16724885631036107,0.16346429907034424,0.18592254459338733,0.14268961458764834,0.13341576432009483,0.14480845745577808,0.19400268151117903,0.13715848845011003,0.14576565634093283,0.18525720427133638,0.1710665843548312,0.18173873827054876,0.11188160150512776,0.17225963126718757,0.14652811256988998,0.16303960798855818,0.19611996918784316,0.17367979475649872,0.18030405313489065,0.14641637168071897,0.1867061458519534,0.15806031309864219,0.16670567134688008,0.16799660691258161,0.11850941072436828,0.17792159706523314,0.14101364939207645,0.1676017993955691,0.19437783273004525,0.1623334233146686,0.13344489954829675,0.1549772546446089,0.13572850135339334,0.17404535098196203,0.2183431469502614,0.18668926165991012,0.1441788946762071,0.13526813552913688,0.14687188067906246,0.13816703249738377,0.2074866873038418,0.16988566308452938,0.19892171362229788,0.12254020320622996,0.17551481355487636,0.14460512209126747,0.1575652830485734,0.16022490665735878,0.20427416403803458,0.14455557134989647,0.16389655147460544,0.1653368609258446,0.1520673529852242,0.1355147474786181,0.17230919367260164,0.1511632231102361,0.16726842082226442,0.1705833475530549,0.13110020837250586,0.142925919614089,0.163400642334841,0.17842806520559515,0.17615743697537095,0.18568086025058467,0.16518084051903428,0.1453765402363065,0.14916775624925985,0.14754057769868842,0.19635613306920138,0.17369229628903407,0.14971749008410964,0.10864638715409687
N12,0.1872783063716303,0.16297362498704604,0.15798862526790672,0.20584266359927442,0.18357397027749242,0.20862479733498657,0.22248745470061637,0.13916225680590286,0.15534292901221045,0.18030070224058803,0.18227210796535143,0.21026773031551926,0.15508942510080062,0.12948877174943715,0.16727965293984076,0.1681950877878677,0.16913313399482385,0.12339969291002306,0.18099911225538645,0.15918867934165346,0.1338679703546501,0.1766660918055583,0.14971257375329375,0.1555481129017742,0.15095264539477754,0.2193980598167578,0.20086780738938304,0.14280284662965687,0.21638323342065008,0.14321618157430896,0.18229495680814484,0.14585672603212527,0.1395535136992172,0.1673892913259283,0.15360651077566287,0.15826630469131822,0.16147852974298443,0.1756131102456084,0.22904526196122707,0.18584053839257725,0.1642891867449569,0.13676826266087933,0.14205293230423977,0.1784423279939314,0.15725778345953845,0.1397707482740866,0.15408310186202384,0.1358590683199994,0.21120823522731855,0.19146859265923996,0.13260888551528663,0.16876960660104798,0.14301242688997706,0.17193491130110003,0.168501677361984,0.17435602353932186,0.20041974985421795,0.19640206722732095,0.17168129243556393,0.13143209341967357,0.17305738371379176,0.17058277046772627,0.18956745467081887,0.17243080856271173,0.16130722493972335,0.1866081716273629,0.21295954640698733,0.14860527079964111,0.0,0.18482612185103944,0.15205393540563322,0.1815444333651122,0.18216692292488754,0.14808676695887812,0.1282673683472143,0.1919026204693511,0.17705104068832592,0.14926150616448053,0.12960423641246102,0.1893513878604776,0.16728448416061248,0.1591534107461627,0.13098553250062278,0.1916599645865822,0.16413803816783232,0.1742980916640569,0.1897649937078922,0.17623792927753845,0.161313431651939,0.1660787527978012,0.18288168887059236,0.14535914505783104,0.16929125756362845,0.14998888384184167,0.1392222030473834,0.19945574739588207,0.13793825129164175,0.18934397934784797,0.21217339241439115,0.17214446186862772,0.14186650593330122,0.1822170449125755,0.16586313049167548,0.1732032511317684,0.1951690603288836,0.18062332816043097,0.14270425533247452,0.19250822156143144,0.1577552331164007,0.14366951715167983,0.17630446574985786,0.17139603514063875,0.19668025996705493,0.10836740342617472,0.1845898697834371,0.1887697168346248,0.16756616280709988,0.14991517817665553,0.1779408545897409,0.14994738935279636,0.15287698009553632,0.16671340346116933,0.16760205981607695,0.1759893797594434,0.1609500206772064,0.16376253067393884,0.1617620645122185,0.16637464397420884,0.17173438782609804,0.1620756641517712,0.15020647926528674,0.1663553744743812,0.1284538497585501,0.17662585032872902,0.1516606752546541,0.1441803827473433,0.12063193091616739,0.16170518377506976,0.18497406443657322,0.14701101713042802,0.14472275299989282,0.15926770644882643
F066-C1A,0.20112578717159277,0.19703460682084037,0.12366868744919673,0.1752882432767632,0.1360294093315186,0.15254290703322387,0.215359289564161,0.15899719025099288,0.17819644822743894,0.20785194607608526,0.1666987737474269,0.1749002779237798,0.1550155212375058,0.14059613851029165,0.1494253526138196,0.1483850112469386,0.1697538796094855,0.15751885599746232,0.1492939581210333,0.151468538126677,0.18606804152814582,0.20509654369705718,0.15069593321520142,0.17516329198594421,0.18642157737257836,0.22698737114148504,0.18994237139987602,0.1355621611559137,0.20551583687111888,0.16949208916761827,0.20606065160131917,0.16154655960237232,0.1473502267002958,0.18524437355591283,0.12046272619138271,0.14622861605372206,0.12991859562861818,0.16344545189862178,0.20232347464080477,0.20030972487370002,0.1669876323376687,0.18542288652112726,0.1882037839017737,0.1407546316386288,0.1598234491183172,0.18089836160069656,0.19034475398472214,0.1750821151828461,0.18660060763364095,0.21716302992835337,0.16563124476666913,0.17242169882665462,0.18987963907078564,0.18196023704100125,0.1075054428680431,0.161966271565349,0.15932541975251255,0.19263087396131806,0.14287684535608042,0.17753076761740527,0.16071279578338662,0.19271409068128384,0.19169615285395172,0.19545421889378833,0.1534988314486045,0.20125520456478208,0.19603112723955513,0.18369783525726946,0.18482612185103944,0.0,0.16143998307490676,0.1784935470684307,0.13106268962145384,0.14261769959088888,0.1295351923108812,0.16107767499973835,0.1757115691176507,0.18710956862999326,0.14796341911651506,0.14501085346333306,0.15737710859659623,0.15933825258868037,0.16191740670676874,0.18570278873013912,0.1651884708820057,0.16979813785581632,0.20241404421955228,0.16536033288749516,0.16048317617083796,0.1438554986682469,0.15581458764911238,0.18428746747870256,0.18010855183126673,0.16250076192460627,0.16608264774377196,0.1420072192011648,0.16011759512178383,0.15594584360174024,0.15776066946924916,0.1805684039645801,0.15050160789256636,0.14766180186740183,0.1321162558938346,0.14133289567163287,0.2461459117165634,0.1449896997797324,0.1626251181867436,0.1806220568187697,0.17939281955042352,0.19022842562332637,0.21743294217513215,0.19999903306866337,0.1410096617692115,0.14579693840728478,0.16224938455918234,0.1663208845572147,0.15880529265396956,0.17783539684383678,0.1907082418715807,0.12187318197452271,0.16485291190247472,0.17204723430848684,0.16626876872176197,0.15945254962021155,0.21390316519004307,0.17701005976356543,0.15132698753381116,0.10688743748335888,0.16618443314971318,0.14785765377555676,0.16375886160524156,0.18743807161352813,0.2075553444615401,0.17042010849151118,0.16035386724917997,0.14419408928534683,0.1437782728506236,0.18912123727111707,0.17205386161651476,0.1911347460503446,0.15558525500196957,0.14506889329635564
F-018C2U,0.1498227007349654,0.20144625936957314,0.12232539309901376,0.18585669692600496,0.12996235147472945,0.16109396478503868,0.1816259167837206,0.172634388455933,0.16822917630685563,0.14104480220007443,0.11509179912437523,0.1264522361025267,0.13545756588721292,0.15833472952706265,0.16342364272192594,0.1654257811514755,0.13772690384509484,0.15343398761999252,0.16072599246619101,0.11931098050242231,0.1097213464762662,0.2021055004503111,0.1191772764914912,0.19044028379639508,0.1504953476108665,0.16296874764734368,0.16920890591094095,0.1394088616389019,0.14572111873910765,0.18105127948368538,0.2154738102002894,0.1395317928916306,0.13691083395656656,0.1661194684367399,0.13292584695665893,0.1372661249423198,0.1425257730458611,0.14983676704111187,0.21312752439017307,0.19787674442744807,0.17741938305033386,0.17288257676941,0.17163705174702168,0.1696431978278958,0.15113092560529004,0.17485550268479702,0.16719299252559752,0.15428857173441995,0.15554704566646618,0.184252020113997,0.15048931411763508,0.20268421460863706,0.17389857462578856,0.17230307007653792,0.13400086579826276,0.17097254635910417,0.20003640377166299,0.12474699675267047,0.161020820922203,0.1526059942981172,0.12722214404949475,0.1570504811299981,0.21755413770045282,0.16362080401844287,0.13068247375584524,0.11645712347848447,0.1670124452736631,0.16724885631036107,0.15205393540563322,0.16143998307490676,0.0,0.2049651781663548,0.1457452287972064,0.11577804431484612,0.11299622738356392,0.15258314271483583,0.15085912893044717,0.14381324568734785,0.10668744534268827,0.13361041006722355,0.17926238672866796,0.13412749453342918,0.14401534069317648,0.1827587053465751,0.16569324517405515,0.1384865751695896,0.1904401597919245,0.12168233591763397,0.1420267750862582,0.17602441045978465,0.13290766072984483,0.1932301868685634,0.19942374143549266,0.10882212582981206,0.16230883520344042,0.13381003425576476,0.14202602344334328,0.14882557516985456,0.13563109966430112,0.15914634828668353,0.15340069669142137,0.10933317552565103,0.14052006999986297,0.14017665812917932,0.1835819965821572,0.17146166284635272,0.12207409684848901,0.16163628790299392,0.14564136293588062,0.17038475456083446,0.19845201390814832,0.18997359751195428,0.12753298576964645,0.12706271926155657,0.13603806285179404,0.15144914739188625,0.1602415327125647,0.151749431801494,0.1881782553818775,0.12455011513181392,0.14036274394358186,0.1329634113287265,0.14851919502770972,0.11866271682766677,0.20548157403560477,0.1310302599733889,0.11441052377321154,0.15375089064268482,0.16543913755102133,0.1586580880116477,0.13642328553111216,0.19079372637619288,0.19168240973425046,0.11623472327032988,0.15172947090067196,0.17451330557968206,0.14225019386143742,0.1675011687723813,0.13250974809983962,0.16926904698983142,0.18643732277627884,0.1488356264273371
F-045-C1A,0.21839764508242304,0.17293985986399424,0.17207276391065576,0.2105368832191727,0.2120231753564627,0.20515966928129964,0.2292291254217337,0.14950473246383014,0.19565055568176323,0.24328591919782042,0.19395979832311064,0.2173011231561957,0.17091286519962468,0.1314321872466504,0.18934127183508465,0.16380104458089134,0.1910087153291942,0.16430269438660383,0.17276125712804635,0.19082956458697894,0.1996641873153197,0.1765758826510585,0.19019986104152187,0.1486504798916391,0.21690263903611462,0.2515922882072264,0.21636663616234808,0.14813871196369519,0.2335537489228502,0.18255639392532885,0.1581771022285403,0.1906250670554115,0.161649796828397,0.20591711536755702,0.15963981060813215,0.1833002310052978,0.16822695198226245,0.19495372163140298,0.24437015827553518,0.1437778601421646,0.14994272139846002,0.1788617269155769,0.19430157425025474,0.19211384446760835,0.1729079145252118,0.16213425491350889,0.18972582624042186,0.19126488800861616,0.25231049687315094,0.21113635096977051,0.19741632346146198,0.15492051555334224,0.19201573519261128,0.17329672887478784,0.16671269909167022,0.18113036243110608,0.19237652089234702,0.21308363184942306,0.17457476402391867,0.1846962443055205,0.2102932479422183,0.19608271290398605,0.20019637511288602,0.2084181095504604,0.16979939073691436,0.21063225595216703,0.2125010798748607,0.16346429907034424,0.1815444333651122,0.1784935470684307,0.2049651781663548,0.0,0.18905109171458223,0.19695326010450875,0.16594093110384506,0.21994892758833118,0.20004088981951929,0.18486085163470675,0.1601834522421164,0.19081196754428004,0.1695616788249834,0.16163724974658952,0.1824889400435503,0.1952811170098925,0.1458319162576642,0.18661405453742771,0.22921804190124365,0.21773229920840312,0.2108665811527881,0.15573034414783046,0.20489757292472402,0.188272365484842,0.16707271412959945,0.19682696089794047,0.14757705797365048,0.20960044860819507,0.16833562278074193,0.20733996418868747,0.21569804409660182,0.20539136621904797,0.1784604365849504,0.20409035884218824,0.18063269172069835,0.18646287567507044,0.24449329785782675,0.20430519884714157,0.18001420368339635,0.196188251627788,0.1986361940630028,0.1883996107434462,0.2036173143023043,0.18620409192619805,0.21879158772906684,0.1542557720800724,0.22239471767149055,0.21591749651929043,0.19306017103896486,0.16563577222875053,0.2410756898565889,0.1763737558155224,0.18212217320552473,0.20288098598823925,0.16861780890673056,0.1960719428681363,0.1777568520608845,0.21557491465887066,0.20160642681092814,0.1721813324945395,0.17422604856325236,0.16965148464365418,0.21690867485660303,0.22524183870543057,0.2066280051083438,0.19962599757596547,0.17143097661360848,0.17318824617404074,0.1714043356598758,0.19115830426068522,0.21775619417189895,0.1959512193960277,0.1565755558578392,0.16509167463211336
F-055-C1U,0.172884384284546,0.16751821201280295,0.1324232698335558,0.12755016285463533,0.1141946957450237,0.19995688699699363,0.19097652172784013,0.15817888912436354,0.1874462137430899,0.19198090443115315,0.14415418971714547,0.16918460097114377,0.16986959311479213,0.16882186756518566,0.1488008434743633,0.1529533545691831,0.1478397014273781,0.17762381344301165,0.1668167425195411,0.15801106274398546,0.17869258000770305,0.21517751907116628,0.11556992182262603,0.1923365221037533,0.19198994229646577,0.20917269603059288,0.16830926794674295,0.1520778469131779,0.19919049198804664,0.1792809664508838,0.2286815073671461,0.14495612420118925,0.17289681517201286,0.1828176510240772,0.12065525433311203,0.15287748696493153,0.14450423883590077,0.1561765814670155,0.17773199184634472,0.2087452247148242,0.1847067564521803,0.17782697977746023,0.20846892038804457,0.1030087667182725,0.16582071792271816,0.18052218142218462,0.19443890152608065,0.1598847207994381,0.18103619006005311,0.19699289185513003,0.13209299173551092,0.19928937300223862,0.18541671930507925,0.15540968227620267,0.12472568526742635,0.2203307104868913,0.1738684960030581,0.20044762424862542,0.15829749760240944,0.16941305568715911,0.1503839776141448,0.20657064973737,0.22943105784605464,0.19135913322366757,0.14155898763508887,0.1729849896159141,0.14927170339950468,0.18592254459338733,0.18216692292488754,0.13106268962145384,0.1457452287972064,0.18905109171458223,0.0,0.11906005572438565,0.13721288691853534,0.15974938021798976,0.16179904066426004,0.17448420047156013,0.13946092418070233,0.12760076701351858,0.20970262646520396,0.1549717723447443,0.1530929695391942,0.20923622945101164,0.19162850705178253,0.14619202894425123,0.14928419466032894,0.16160542976941286,0.17095479139719155,0.18299279470145846,0.13711168046747754,0.20657528271478895,0.18365409617621253,0.12923424287453766,0.2008569948350445,0.18417751803167437,0.15346098902408203,0.11126399383751158,0.10935714662326412,0.1446740666159166,0.13968823475706477,0.1150343036980696,0.1450643431917126,0.1515953866218512,0.24285764422916928,0.12177769221284862,0.12704073705871108,0.1889795193548826,0.1313822916396061,0.16519541079387837,0.19599390380821696,0.1874912844169826,0.14838837378235736,0.1592501683349736,0.11102521529031659,0.15186921987482668,0.1642258874801789,0.16025722161149472,0.18569456129524223,0.11683419468639662,0.1376873756295864,0.14438191604191536,0.17957756203393382,0.15311835975538912,0.22047307582484066,0.1634314833816621,0.13988809501827085,0.13247875064346282,0.17826781777817352,0.1675699442958356,0.16380925873003294,0.1813254135209187,0.22465188792561921,0.12737745569878064,0.15477640399818143,0.15005806010356293,0.14029119491520606,0.1782829098574355,0.1238850298696806,0.22047925691175735,0.17876431441844062,0.1563352330369641
F-020C2U,0.16573475419742623,0.17747563538523176,0.10859526337039296,0.1566893073129802,0.1283416582569172,0.16941405141826046,0.1949290252095016,0.1546609460754431,0.1277359331037941,0.16863537500164555,0.10495821197433933,0.14144806973301968,0.12996948998486643,0.13997568179263997,0.12837065670292475,0.1353662044094789,0.14508345524583868,0.1571486533180436,0.14526953124077926,0.14747233234448862,0.1425880775412995,0.16885353478851398,0.1069799535121783,0.16106968668277422,0.14119189212940517,0.19284452115500283,0.17330354813436083,0.13362537415583098,0.17745023894914289,0.15793612880739294,0.20069907562646452,0.10354597707192575,0.13360453547092677,0.17348100741204647,0.0916746024125862,0.13930474241633356,0.141984238425105,0.14308272500444885,0.20743725122643647,0.16133554774393283,0.15148585433703843,0.16127972449116904,0.16189261545252012,0.1316253654359046,0.13650940998992564,0.16107248850859368,0.17161728162426473,0.12566354915077937,0.17529455207409345,0.18168545970461716,0.12459663162541351,0.162057922084314,0.12525475524191415,0.12355031929954118,0.11936041585424935,0.16734136453143914,0.1621426795463409,0.17516536563204893,0.14500736774312017,0.13282521560963034,0.14125188389948096,0.1943489664415155,0.21847187985116215,0.15191455618357844,0.13617887661979652,0.14223290415465964,0.15657863873416436,0.14268961458764834,0.14808676695887812,0.14261769959088888,0.11577804431484612,0.19695326010450875,0.11906005572438565,0.0,0.11769691288771714,0.14005492045192905,0.15882726348268286,0.12969169587269064,0.13653103332527494,0.14603798131800935,0.1860252511402915,0.14517345799152023,0.11709767055054161,0.16354751593506964,0.17772861503429427,0.12648435150047072,0.1408339194524605,0.13906216363333548,0.1412333597629856,0.14317898918439154,0.12017464283443614,0.17165979101497392,0.17424844633590258,0.10507552066198562,0.1424903376426674,0.15596831447024456,0.11005433364525165,0.12176060032392474,0.1530788155016637,0.12228415796746983,0.10501166115994218,0.11585307053893035,0.11901511867702672,0.1154881406956427,0.23022155484916024,0.1256222545778595,0.09016547867601726,0.13202918092346083,0.10825384597696244,0.15166559897570642,0.1613621566848506,0.161617662984265,0.1686441553275589,0.12125269433998635,0.11317672512198938,0.13684999724325403,0.13788568667850862,0.15242833018892232,0.15497298741256504,0.09669339938875986,0.10135682113137481,0.14360376435505745,0.16091943341876025,0.1088255386577974,0.16526420134626008,0.14321458753804356,0.09665919360150427,0.13930766460702332,0.1476103331790522,0.1266173144507787,0.15207337732597104,0.15761569781841975,0.17522018024616104,0.09979089690509835,0.11354891218209065,0.13043363175134604,0.1167891897800579,0.15685109753178844,0.13170245197058789,0.19100876587445273,0.14954063414542426,0.1268640881496367
F-051-C2U,0.14970823558246732,0.16806773987186904,0.09547097660861906,0.16785030338459406,0.1240980655928426,0.143102772758734,0.20087553744382583,0.12009387864813789,0.13020196555881927,0.1603753067730179,0.13124204192995806,0.14682092331131574,0.10672558811156632,0.12487646287705768,0.12663795060680783,0.13854241373166387,0.11677648745983307,0.12606725613645461,0.11865645755077181,0.1121099659334627,0.12795409648724743,0.15805660028260704,0.12315079188861994,0.15791144953321998,0.1363372657260075,0.18437961509812556,0.15450323844476652,0.10392185981403622,0.1581510067913925,0.15064562932754735,0.17880392007929735,0.11899391002352327,0.11153434550063389,0.13715687415611222,0.11671682835608936,0.11185540165299593,0.12370809630363543,0.15151978150297746,0.2074329350935079,0.168052694343488,0.1335858675398688,0.14687758238686596,0.15424847341429385,0.13534172542089432,0.10351244839480661,0.1229923473908577,0.12604704133420036,0.13341494674992374,0.15102667657188368,0.16135979968011532,0.14364001035500087,0.14531824619037767,0.15251258607554027,0.14274121000294004,0.11862351934768535,0.16654686559923584,0.16612479961600973,0.1360759051971103,0.137206527825938,0.12008111219876125,0.1205933688943342,0.13139341154234846,0.18695204786279,0.15047730958958977,0.12309850657671777,0.1315384391512061,0.1422841816695129,0.13341576432009483,0.1282673683472143,0.1295351923108812,0.11299622738356392,0.16594093110384506,0.13721288691853534,0.11769691288771714,0.0,0.13062909184378282,0.14193209444960597,0.12418971098024113,0.10250009048676072,0.13311408303983002,0.14833161854381255,0.12657072316285978,0.10260315717117557,0.16985791230999886,0.14122734833758344,0.14087823660720084,0.16860973233673685,0.11842070555259179,0.14506087853660432,0.13155971042926726,0.13705107176866443,0.1696930880240788,0.14831005996424623,0.10249858779378401,0.14852888758710872,0.14153920832464678,0.1125666313889523,0.14795302433333085,0.1491405746117705,0.13031145659370688,0.12650558816074883,0.12228010042465037,0.10801606744377931,0.12739773296450635,0.18799142909928007,0.1464008712954712,0.12490213747613511,0.14351362758558936,0.1427597013824178,0.14960643977199264,0.1830367988423435,0.14786247368840577,0.13422676220294055,0.08762015442500222,0.14094698194937816,0.12126915243504995,0.12290146298565045,0.1198758578330816,0.15588648068437272,0.11504425098191111,0.12886293702069165,0.11702367256444714,0.12190781301028487,0.08743728774295617,0.19199185165990357,0.12670000665090123,0.12028875661722348,0.09619778125400325,0.12580397114200875,0.1257787822447634,0.10456005686461206,0.14021189801205972,0.16024503684588873,0.115486435664195,0.11986294882458173,0.14208021214612235,0.110872158838378,0.15149840602897047,0.12541701725449195,0.1645879923800788,0.14858338985364516,0.1029782553824878
F-030C1A,0.19816990269316195,0.21125336378857146,0.16251051509054895,0.17342670915595013,0.15839281762978588,0.19970270814936875,0.19421411759124513,0.16797404206501446,0.13354240769664216,0.16374361811450214,0.13619030453465372,0.1709491716764936,0.161196639809747,0.198409978832891,0.1653901117603747,0.171890576054778,0.14539954174461836,0.20026342330414823,0.1560746501297409,0.16086229983800684,0.16083004035333606,0.21257852425050974,0.16825082236407135,0.19798412703074134,0.17712893797207202,0.17965464504007891,0.18281251721182976,0.17170111161424037,0.1765709350390495,0.20461465041193982,0.22629413688656605,0.1706937119116739,0.173231449665451,0.1469585611905355,0.14403295888663376,0.16678352755518688,0.16541549248585607,0.20258451872105268,0.2020773055976359,0.200038751918509,0.19395160498701472,0.17889888198140105,0.1974222472744337,0.17267374649041453,0.16740098592394867,0.17240923042905473,0.19691243877871095,0.164245903433681,0.18884681318033494,0.20189815628058239,0.16099711266082864,0.19054698368736692,0.1711540895569897,0.1731655499807488,0.1491133857475176,0.1893924116625868,0.199870643074372,0.16212396834651605,0.18332944777888788,0.15556836176501646,0.1434258776091612,0.17778583505892842,0.23812302722093098,0.2023963640539415,0.17844926820041995,0.15569516199304032,0.1562358895338681,0.14480845745577808,0.1919026204693511,0.16107767499973835,0.15258314271483583,0.21994892758833118,0.15974938021798976,0.14005492045192905,0.13062909184378282,0.0,0.1713763653643911,0.17041745093630611,0.155185176701446,0.1763707514626474,0.20510872620776938,0.1896379399643649,0.1203304340722488,0.19637246621733956,0.20084548338729227,0.16156013808444517,0.18246876365582984,0.16570920165169506,0.17113106834277347,0.18844806332034644,0.1706112193235642,0.21256199689294222,0.21043580167226125,0.15941923858342666,0.1835939548302637,0.1746767144317917,0.15659929035168807,0.14568025077652014,0.15814670002975625,0.16605138848042467,0.14917557881293125,0.14422887695091535,0.15035586930382114,0.18081172641326393,0.2543583185117663,0.1832811648435774,0.14815825501799496,0.17272484809894872,0.16074768693767763,0.16478112281578514,0.2222434349449997,0.20455251317227255,0.17795561314136152,0.15736655004012184,0.1451599217301019,0.13463079646896564,0.15030753121254656,0.18800494865805148,0.20041481299756667,0.15020004018764452,0.13573394191311422,0.14351234648285785,0.17669305002225363,0.10537045595969169,0.2156148845076743,0.14992717446033768,0.1478829246735166,0.1779895128095649,0.1464176442218891,0.1667943823387893,0.14439512602306567,0.17915678781788597,0.20584387535007823,0.14761604776205772,0.18545861098548774,0.17126288664188655,0.17126074061533733,0.1509245262251474,0.1493863614781188,0.20494392474227333,0.20389996979649816,0.13876563323879448
F-009C2U,0.177778296649349,0.18555200243901016,0.16726431211207873,0.1956833535566351,0.12079596394274535,0.18004113088943072,0.1314870110160051,0.16128493502875646,0.18904478536590014,0.1674459510197704,0.15167686831794835,0.16515618878750812,0.16608135946613747,0.14538468403112345,0.165601788814425,0.20568843610872178,0.1599176845765418,0.19612068361181695,0.15344417703165572,0.1608588410866216,0.1597497125113006,0.1953539000389288,0.16764827020387246,0.21808566371309154,0.18264237899002989,0.21689481811633063,0.18345351875023536,0.1698261280353109,0.1753056353669833,0.21584681336239664,0.21872040467211226,0.1729634143098242,0.1789267258798753,0.19079824860832734,0.15923133707580145,0.14158125251957301,0.1592070534524333,0.2230142093474845,0.2312882791548591,0.1867592201628199,0.1865136962738276,0.19509925937654643,0.21935078288093332,0.16648046386531462,0.15844117831310472,0.20126723458184467,0.1501210295725592,0.16870844257381834,0.1555727994825919,0.1701019611547241,0.1790660564945948,0.2131796644525532,0.19846368218061344,0.18994158293792543,0.16638571499800386,0.22209108886757403,0.1975914536755093,0.18600208283205721,0.20011759604492216,0.17792388260629316,0.15213106950378363,0.18183439741681268,0.20564062009119047,0.16907357582299076,0.11212861274976776,0.14922658625396543,0.19171278068226796,0.19400268151117903,0.17705104068832592,0.1757115691176507,0.15085912893044717,0.20004088981951929,0.16179904066426004,0.15882726348268286,0.14193209444960597,0.1713763653643911,0.0,0.173065065915209,0.1307989300388707,0.17448421994945554,0.20429088757389324,0.12188639180308015,0.16578717438466883,0.2307401236774789,0.216629083842034,0.18931250934266547,0.18199053391392367,0.14935926282207485,0.16591389748860233,0.18033810071944276,0.15812897159075318,0.2415356503666866,0.18803880972665468,0.13247422530488853,0.20168456782686225,0.1579210533485315,0.17620531555020633,0.1703629379055183,0.15863421191757943,0.15977090867192748,0.17160634118450988,0.13183899118074832,0.16278832193027273,0.17449683442870637,0.22873563356092624,0.16091534316919714,0.17401035215709454,0.19496626310506748,0.19567862354886464,0.1972862276833057,0.2092678092145454,0.20730628625267583,0.1504555394243076,0.17022421298782356,0.15773167827415122,0.1584073625423791,0.18414619194090723,0.1797099145818696,0.22793518238201751,0.1689360233817628,0.16421125314089774,0.1613026855639444,0.16619780942102078,0.15124429103993287,0.22897013826436033,0.14444342611684757,0.1525256403072915,0.13295543236213916,0.17019515162142554,0.16535324929285802,0.16028138743612008,0.2079184128966257,0.22891519403621358,0.16550693037682737,0.18866624525912085,0.14914674678077278,0.17824242065263232,0.19845554871553217,0.13653119330124266,0.23010784803939058,0.1672853524669284,0.16801577906521908
