"","frank_P10","frank_P14","frank_P16","frank_P17","frank_P22","frank_P23","frank_P24","frank_P25","frank_P28","frank_P30","frank_P32","frank_P33","frank_P34","frank_P35","frank_P39","frank_P42","frank_P44","frank_P45","frank_P46","frank_P48","frank_P49","frank_P52","frank_P53","frank_P54","frank_P55","frank_P56","frank_P57","frank_P58","frank_P59","frank_P61","frank_P63","frank_P64","frank_P65","frank_P66","frank_P67","frank_P68","frank_P69","frank_P7","frank_P8","SAMEA104335941","SAMEA104335942","SAMEA104335943","SAMEA104335944","SAMEA104335945","SAMEA104335946","SAMEA104335947","SAMEA104335948","SAMEA104335949","SAMEA104335950","SAMEA104335951","SAMEA104335952","SAMEA104335953","SAMEA104335954","SAMEA104335955","SAMEA104335956","SAMEA104335957","SAMEA104335958","SAMEA104335959","SAMEA104335960","SAMEA104335961","SAMEA104335962","SAMEA104335963","SAMEA104335964","SAMEA104335965","BCN-01_1","BCN-02_1","BCN-03_1","BCN-04_1","BCN-05_1","BCN-06_1","BCN-07_1","BCN-08_1","BCN-09_1","BCN-10_1","BCN-11_1","BCN-12_1","PRIMM0001","PRIMM0002","PRIMM0003","PRIMM0004","PRIMM0005","PRIMM0007","PRIMM0008","PRIMM0013","PRIMM0017","PRIMM0029","PRIMM0030","PRIMM0032","PRIMM0035","PRIMM0044","PRIMM0050","PRIMM0059","PRIMM0060","PRIMM0062","PRIMM0064","PRIMM0068","PRIMM0069","PRIMM0077","PRIMM0078","PRIMM0079","PRIMM0080","PRIMM0087","PRIMM0088","PRIMM0091","PRIMM0094","PRIMM0109","PRIMM0111","PRIMM0113","PRIMM0116","PRIMM0117","PRIMM0123","PRIMM0129","PRIMM0137","PRIMM0140","PRIMM0143","PRIMM0154","PRIMM0155","PRIMM0159","PRIMM0162","PRIMM0166","PRIMM0168","PRIMM0171","PRIMM0178","PRIMM0181","PRIMM0193","PRIMM0197","PRIMM0199","PRIMM0201","PRIMM0204","PRIMM0210","PRIMM0215","PRIMM0218","PRIMM0219","PRIMM0220","PRIMM0232","PRIMM0234","PRIMM0240","PRIMM0241","PRIMM0242","PRIMM0256","PRIMM0261","PRIMM0264","PRIMM0266","PRIMM0271","PRIMM0276","PRIMM0278","PRIMM0281","PRIMM0287","PRIMM0300","PRIMM0301","PRIMM0308","PRIMM0310","PRIMM0325","PRIMM0328","PRIMM0331","PRIMM0352","PRIMM0353","PRIMM0354","PRIMM0357","PRIMM0361","PRIMM0365","PRIMM0378","PRIMM0380","PRIMM0381","PRIMM0383","PRIMM0386","PRIMM0387","PRIMM0391","PRIMM0394","PRIMM0398","PRIMM0399","PRIMM0403","PRIMM0404","PRIMM0411","PRIMM0417","PRIMM0421","PRIMM0422","PRIMM0423","PRIMM0424","PRIMM0426","PRIMM0427","PRIMM0434","PRIMM0435","PRIMM0445","PRIMM0447","PRIMM0455","PRIMM0460","PRIMM0461","PRIMM0467","PRIMM0473","PRIMM0474","PRIMM0475","PRIMM0477","PRIMM0483","PRIMM0498","PRIMM0511","PRIMM0513","PRIMM0516","PRIMM0521","PRIMM0525","PRIMM0526","PRIMM0532","PRIMM0536","PRIMM0541","PRIMM0543","PRIMM0544","PRIMM0546","PRIMM0549","PRIMM0551","PRIMM0557","PRIMM0559","PRIMM0561","PRIMM0563","PRIMM0565","PRIMM0567","PRIMM0569","PRIMM0571","PRIMM0573","PRIMM0575","PRIMM0576","PRIMM0578","PRIMM0589","PRIMM0590","PRIMM0594","PRIMM0597","PRIMM0601","PRIMM0602","PRIMM0610","PRIMM0611","SAM_01","SAM_02","SAM_03","SAM_04","SAM_05","SAM_06","SAM_07","SAM_08","SAM_10","SAM_11","SAM_12","SAM_13","SAM_14","SAM_15","SAM_16","SAM_17","SAM_18","SAM_19","SAM_20","SAM_21","SAM_22","SAM_23","SAM_24","SAM_25","SAM_26","SAM_27","SAM_28","SAM_29","SAM_30","SAM_31","SAM_32","SAM_33","SAM_34","SAM_35","SAM_36","SAM_37","SAM_38","SAM_39","SAM_40","op146_M1","op147_M1","op151_M1","op152_M1","op153_M1","op155_M1","op157_M1","op158_M1","op159_M1","op160_M1","op161_M1","op162_M1","op163_M1","op164_M1","op167_M1","op168_M1","op174_M1","op175_M1","op176_M1","op177_M1"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_sp_oral_taxon_183",0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,0,0,0,0,0,0,0,0,0,0,0,65780,0,0,16360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,39860,17925,0,0,0,340,3882,21583,0,3812,0,0,0,22991,0,0,4492,0,0,3702,0,0,825,0,431,0,0,0,1789,0,2497,9768,0,19706,68724,0,7245,0,0,0,0,0,0,252,0,6931,4614,0,0,0,8407,0,0,0,0,0,4694,0,0,0,155,6903,0,8853,0,4804,0,0,78,0,0,0,7661,0,1944,0,0,0,0,0,1020,0,5356,0,0,0,0,0,0,2654,0,0,1665,0,0,0,0,858,1951,0,0,753,0,331,0,0,0,0,0,1981,0,0,0,0,736,0,0,3901,4490,0,58,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,867,1996,0,0,8419,0,0,0,8536,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749,0,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375",0,963,0,0,0,25830,92096,0,0,0,694,0,63514,11876,0,0,0,0,1231,0,0,0,177659,5520,0,0,0,0,0,0,0,470100,29573,0,0,0,2135,0,30646,0,0,3243,0,0,584,0,0,0,0,0,0,0,0,5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6894,0,0,0,20730,0,0,0,0,0,0,0,0,0,5543,0,10761,0,129502,0,0,0,0,0,0,0,0,0,0,0,0,2818,0,0,0,33601,0,42162,0,0,3349,0,16622,5657,0,0,0,0,11140,5220,0,0,0,2680,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_asaccharolytica",0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_methylpentosum",0,340,0,0,0,0,0,0,11809,0,0,0,7972,0,0,0,1354,0,2119,997,51938,0,47098,639,0,0,0,0,0,0,2099,0,0,17692,50041,0,15176,0,9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,1103,0,0,0,0,0,0,173,2741,0,0,2656,2283,1070,0,0,0,0,89,0,0,3733,929,0,0,11310,0,0,0,0,0,0,3371,0,0,0,358,0,0,0,0,0,0,340,1836,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,390,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,1439,0,0,0,723,0,0,0,0,2451,0,0,0,0,0,0,932,0,10044,0,0,0,0,15154,0,9476,0,0,1843,46070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae",0,217,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,505,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,3287,0,0,0,0,0,1405,0,5877,175,0,0,0,0,0,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,2836,0,0,0,705,0,0,0,0,4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6355,0,0,0,0,0,0,0,0,0,0,6147,0,0,89,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74545,0,0,0,0,0,0,0,2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,221646,0,0,0,0,0,0,0,252,0,0,1035,0,8646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_180",0,208,0,0,0,0,2872,0,0,0,1917,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,86,0,0,2628,0,0,0,0,15651,10671,0,195,0,0,0,0,0,0,0,0,407,0,2545,0,83,0,0,0,6356,0,274,0,3005,0,0,0,0,0,0,0,0,0,0,0,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,29091,0,0,0,0,0,0,0,0,1968,0,2015,0,0,0,0,0,0,0,781,0,0,0,0,0,5971,0,0,0,0,0,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,2325,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus",0,0,4859905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7426,7495,0,0,0,0,0,0,0,0,0,0,0,0,1220829,0,0,0,0,0,0,0,0,17470648,0,0,0,443652,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,128614,0,0,64586,0,12114,0,0,0,0,0,0,0,0,0,0,0,403472,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20181,0,0,0,0,29512,0,0,250304,0,0,0,0,0,0,743155,17437,79086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421,0,153559,0,0,0,0,0,2402,0,0,0,0,0,0,0,0,38876,0,0,0,99047,75601,0,0,0,0,0,0,0,0,0,0,0,0,445661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23410,2935,64090,0,0,0,0,0,431282,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_598",0,0,1680421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,0,0,4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179093,0,0,0,0,0,0,0,0,0,141347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops",0,0,1671730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22295,0,0,0,0,495357,0,0,0,1362389,20735,0,0,611129,0,3300593,0,85745,0,0,0,0,120509,1162368,0,0,305527,262765,1794751,356,0,0,0,461,0,0,449424,105455,31418,0,1409837,695699,300381,1642,0,0,0,0,0,0,0,70153,380610,29993,0,0,55420,55800,10724,4972,0,0,0,0,0,0,108556,0,0,0,0,0,731571,180994,0,374897,0,333310,0,214676,366,0,44448,115234,0,0,0,19284,0,0,84225,0,0,0,0,0,2171536,0,0,364733,253567,56193,0,34430,207676,0,121599,192768,0,236937,0,204592,0,0,0,71853,870318,0,0,0,296151,0,0,0,0,0,130682,0,0,89812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0,47433,0,0,0,0,0,0,302351,27646,0,0,0,6240,27019,0,2181,0,82511,498264,0,423728,108285,0,0,0,0,0,0,0,0,0,0,0,0,270529,0,0,0,0,48203,0,0,0,0,0,0,0,0,66510,34097,0,0,99353,0,0,0,0,0,0,0,0,232436,8360,0,0,0,8725,0,2852,27455,4363,0,0,885286,0,0,0,0,0,17065,51355
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",0,0,1005381,0,801,1196,0,0,0,229015,9022,2708,1260517,2044,6052,0,821598,469613,0,0,0,0,0,0,0,0,531525,0,0,0,1443077,1796,3501,4863339,6879,1707430,1232,7046,5253072,0,104201,557244,0,12759,214678,0,0,0,0,39924,0,244093,0,0,0,0,0,0,0,0,0,0,0,0,73080,10114,0,9529,0,0,0,466282,5679,196159,0,0,0,91951,29324,54430,0,94139,1995,0,0,62138,31876,44383,0,0,67978,0,0,47890,0,0,0,0,0,17844,0,0,0,211048,295871,0,278527,0,0,0,0,31123,138515,0,0,0,0,0,17694,35145,0,0,0,0,34368,0,110884,72748,0,0,0,69161,0,0,0,0,0,0,0,174104,0,0,0,0,86674,0,0,57284,40354,313244,322287,0,0,14266,0,375,2834,0,0,0,63499,0,0,10659,0,3750,34910,0,4345,0,204409,259,8735,3239,0,0,0,0,0,0,0,2185,8053,216576,0,0,0,0,0,0,14161,1034,34750,0,0,0,0,213702,309831,5962,127338,0,0,0,62868,0,645685,0,258,0,128393,0,93830,0,73135,0,0,0,0,0,0,0,1228620,201148,2794,157899,673582,0,51515,0,387156,3748373,0,299452,0,0,0,0,1344016,0,0,0,0,0,650613,0,71513,0,0,0,0,0,0,194550,0,0,0,0,0,874061,0,39671,661744,0,0,143923,0,0,0,0,21732,0,0,0,67969,0,249242,0,0,41760,0,37712,0,756,0,0,0,96932
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus",0,0,717223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,37275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13299,0,0,0,0,0,0,0,0,0,0,0,52217,0,0,0,0,0,0,0,0,210208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger",0,0,698381,0,0,0,0,0,0,0,303367,0,0,0,0,0,0,0,0,142420,419836,0,0,0,0,0,0,0,0,0,524159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160025,0,0,0,0,280994,60168,0,130999,0,0,0,0,915010,49689,0,7376,0,0,0,0,53952,0,0,26262,0,0,0,0,0,0,0,0,172975,0,31066,0,0,0,0,0,4889,0,0,0,14413,0,0,0,1897,0,1624,3313,0,0,5932,0,0,17470,0,0,11149,0,0,0,10045,0,0,7080,2793,23351,0,0,0,0,0,0,0,0,0,0,0,33462,781,2267,0,0,0,0,242965,0,17460,0,0,0,0,0,0,268120,36709,0,34398,0,0,0,0,6567,0,0,0,0,0,0,1306,0,0,3924,0,0,0,0,0,0,0,0,0,36266,0,0,0,0,142728,0,0,0,8185,4662,0,0,11878,139319,0,0,0,204330,0,0,0,0,48095,0,0,0,0,0,0,0,0,0,0,0,73699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516013,0,0,0,45216,0,0,0,0,54489,0,161203,0,106,58918,4788,0,0,0,77971,12423,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20",0,0,697022,1172,360794,18232,2458,1042694,0,0,0,99675,0,0,24063,49109,598413,1029,0,110165,7688,162708,120224,0,0,1220956,2412411,70437,1090,1307,475,0,0,0,556866,1310159,0,0,0,440397,8484,0,135355,192615,978730,0,29454,0,0,0,0,772775,0,0,0,700907,0,0,558835,0,503103,149864,0,0,125300,457085,0,0,0,815332,710181,1607070,131235,49599,430033,0,0,0,9804,269219,0,42879,23317,0,0,49959,0,51475,0,0,15403,0,906433,3064,0,0,483147,18794,0,210553,4132,0,0,27799,0,0,4326,1193,18617,4075,0,47819,7323,0,0,4636,2159,601,5408,0,0,16262,0,257,7375,55041,2821,0,1396,23245,50300,191035,0,964,27568,53887,0,3654,0,282653,143020,0,222836,6931,0,0,20169,0,431,36915,34248,15987,0,0,0,44307,0,3355,0,0,162132,0,0,6252,812058,35765,10886,105973,42070,46932,0,497381,6259,0,0,0,0,0,0,1761,195,23003,146574,0,0,0,0,0,84603,0,0,0,11747,0,1315,135886,0,7080,56779,0,0,248804,123007,0,284859,27692,124677,105427,97111,292730,430548,23932,7888,0,7716,64364,270340,0,412897,6837,13124,0,207,0,8359,436110,0,0,52678,1512395,395746,0,81919,0,0,0,302,0,0,0,0,464512,0,0,0,0,14085,0,0,417277,0,391324,0,0,0,1348181,642854,0,3811,352464,0,0,0,0,0,460801,0,322594,0,0,0,0,0,0,0,184571,18698,107976,0,0,0,3271,0,221527,0,18458,156007,76360
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus",0,0,495541,0,0,0,0,0,0,0,0,0,0,0,117413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326534,0,0,0,0,0,0,0,0,0,0,0,0,10686,0,0,0,0,0,0,0,0,0,0,0,14785,0,5037,0,0,0,0,0,0,0,0,0,0,132321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28717,0,0,0,0,23126,0,37265,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110",0,0,334705,0,408705,0,0,0,1063620,0,0,0,0,0,0,0,0,0,0,1522343,0,20990,0,0,0,29853,0,0,0,0,181308,0,0,0,0,0,0,0,0,0,0,0,145398,0,0,0,0,0,0,47654,0,20538,0,0,0,0,0,0,14333,0,19641,0,0,0,3821,57888,0,0,0,0,337064,355089,0,0,0,636775,0,296,8822,0,0,0,0,15925,0,6136,658,0,0,0,2890,19539,39282,0,0,0,4768,0,0,26311,66803,0,0,3645,0,0,8978,0,0,2041,0,11592,1197,23890,0,5766,4384,27112,2472,0,0,0,0,0,0,13522,0,29804,27556,0,423,8523,8488,339,1450,12111,0,12690,0,336663,229342,73237,48703,5689,0,0,0,0,6823,17785,62522,561,0,0,0,15669,0,0,0,0,12627,0,0,4261,0,858,3910,33630,18835,8869,0,5286,17770,0,0,0,0,0,0,2047,0,15314,20879,0,0,0,0,0,8456,2319,0,0,99138,0,0,8012,1297,24742,0,0,0,190829,26845,0,172689,315,0,11921,0,10517,72447,0,3302,0,5972,83389,137728,0,519827,246397,2351,0,0,0,230,89162,0,0,5014,0,264829,0,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,206036,0,0,0,0,24411524,0,0,0,181315,81937,0,0,0,0,49673,0,0,0,25680,201265,7058,0,0,0,0,0,0,47269,37011,102275,71083,0,0,43703,0,0,960,0,3556,16331,123933
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii",0,0,333239,0,1083464,443,7473,697347,0,0,262561,0,0,0,621,0,0,0,0,100693,202554,6001,2699861,0,45652,0,428686,1107,3332192,360591,68519,0,0,855761,0,81868,0,0,8998,0,668298,0,0,0,127181,0,0,0,0,0,0,339118,80889,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,34361,311121,0,42574,34568,330989,0,0,0,0,6032,0,782,0,0,0,0,2166,0,0,0,0,0,0,0,0,0,0,285,0,388205,23584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,0,0,0,0,0,0,0,26085,9463,0,0,6424,0,0,0,9275,0,0,0,0,0,1231,567,0,0,0,0,0,0,0,0,11582,0,18250,0,0,0,0,0,0,0,0,0,80201,718,1369,0,0,13678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233554,0,0,0,0,0,8892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217645,0,0,0,258498,0,0,0,964549,0,30881,320819,0,0,13333,3265,1348471,140622,0,0,826274,0,0,0,410109,415662,0,36759,0,0,0,0,0,0,5506,0,96178,0,0,0,0,0,0,0,0,0,0
