,F-011C1A,F-040-C1A,F-054-C2U,F-003C1A,F-045-C1A,F-008C1A,F-055-C1U,F-058-C1A,N06,F-017C1A,F-027C1A,F-014C1A,A04,F-008C2U,F-037-C2U,F063-C1U,A11,F-007C1A,N15,N12,F-028C1A,F-002C2U,F-044-C1A,F064-C1A,F-016C2U,A15,A01,F-061-C2U,N18,F-047-C1A,F-049-C1U,F-029C1A,F-022C1A,A10,F-021C2U,N09,F-023C1A,F066-C2U,F-050-C2U,F-062-C1A,N01,A05,F-061-C1A,F-051-C2U,N10,N17,F-015C1A,F-003C2U,F-017C2U,F-016C1A,F-030C2U,F-057-C2U,N04,F-035-C1A,F-042-C2U,F-026C1A,F-033C1A,A13,F-046-C2U,F-059-C1A,N13,A17,F-046-C1A,F-020C2U,F-039-C2U,F-014C2U,A09,A06,F-028C2U,F-048-C1A,F-009C1A,F-042-C1A,F-024C2U,F-027C2U,A03,A18,F-062-C2U,F-018C1A,F-009C2U,F-036-C1A,F066-C1A,F-039-C1A,A16,F-022C2U,F-013C1U,F-025C1A,F-004C1A,F-010C1A,F-025C2U,F-012C1A,F-044-C2U,F-019C1A,N20,F-038-C1A,F-006C1A,F-041-C2U,N16,F-060-C1A,F-019C2U,F-004C2U,F-015C2U,F-018C2U,N02,F-054-C1A,F-007C2U,F-024C1A,F-053-C1U,A19,F-052-C1U,F-030C1A,F-001C1A,A12,F-005C1A,F-029C2U,F-031C1U,N19,N14,F-037-C1A,F-001C2U,F-041-C1A,F-032C1A,A02,N08,A07,F-002C1A,A08,F-057-C1A,F-023C2U,N07,F-058-C2U,N03,N11,F-056-C1A,F-043-C1A,F-050-C1A,F065-C1A,F-021C1A,N05,F-020C1A,F-034C1A,F-051-C1A,A14
F-016C2U,0.17273438439005603,0.19046415557679064,0.1567655713251242,0.22659885879853348,0.16184864025579193,0.1692550100131266,0.2046344520219576,0.13198764226918888,0.15837884446086842,0.18239936211656052,0.14975046054684515,0.16910547496751313,0.15205283987869897,0.17028137499338664,0.1810216474006415,0.16813928852319845,0.1721025607959283,0.16739804148161158,0.1691013485384356,0.17903744530791427,0.16034858135521268,0.17866381686114818,0.14981359261044333,0.1674680169037081,0.0,0.2213012769971373,0.21736201797925944,0.1614947419552363,0.18762857180546763,0.18260768552601736,0.2012644686081263,0.15523378036962324,0.14143034577110197,0.19276449728003697,0.1596917650441654,0.16208749708605338,0.16043907665022195,0.1965532215847489,0.22805973904131902,0.19591140912608218,0.18273700981671545,0.1652546534316038,0.1671510241793158,0.18292882999367494,0.17479017266365066,0.17858748032291796,0.15148920118217127,0.1699406377418075,0.20559832682262238,0.14382065111335166,0.16150997695162786,0.18245183307202284,0.1461336180346191,0.1836727146765286,0.15258949824944013,0.18252787767457282,0.19382189477709005,0.1924577022752644,0.16825497985506482,0.12234027678299753,0.19624350801559978,0.20123725940510803,0.1840646485974575,0.1741298520441896,0.1468362608651039,0.15916168379610054,0.2173606922173655,0.15414539709522368,0.1509526453947775,0.18642157737257845,0.15049534761086655,0.21690263903611467,0.19198994229646577,0.14119189212940517,0.13633726572600746,0.17712893797207202,0.18264237899002989,0.1213724991177825,0.13776786842468733,0.18061450915285873,0.1683776892149481,0.16824227674268905,0.1377921297384576,0.19206938005697044,0.17564096724367914,0.17049209654623848,0.17788413193475627,0.16158155288388593,0.1478168622788321,0.16423070287835384,0.14960347269088028,0.17534182969266304,0.20879634593347257,0.15031655018392912,0.16624323633510948,0.15043417225180283,0.16562886943778735,0.17487522525235802,0.17335660704957132,0.15660424928773264,0.13850660160130826,0.15919815968873258,0.15483117439401878,0.1679650518710936,0.19415163907172944,0.19446242406048336,0.14349117432731356,0.1721181892751273,0.15160389550150363,0.16057573220990912,0.243825259165209,0.19790387223876046,0.18678871162845576,0.13055109800733963,0.16115157897192087,0.18629785381166383,0.15987456800498512,0.18164913540436262,0.17711497731451065,0.13849808878942355,0.14677312985618346,0.16583728530412473,0.16797636423397816,0.15214977537018154,0.21801622639782417,0.16962165585357306,0.1396546017560752,0.15690759480079008,0.14482725758925688,0.15608718562061752,0.17155947586600967,0.1842551346431034,0.17721205537174003,0.1570767638840832,0.1524978949935432,0.16966611049068106,0.1660759295305859,0.15843735255169808,0.18597568948081458,0.19170343555946315,0.16325691003150516,0.17969678789034654
A15,0.20357295884421994,0.24284334580733366,0.20467367093561953,0.21922283340289447,0.21271967216817747,0.2197577338075211,0.22206629683105966,0.22882008846036386,0.2183333794231378,0.18242563184548086,0.1678002279010431,0.2029165606338936,0.20476040303694149,0.2235226763406026,0.2352712844428316,0.2274063855285829,0.1637680084523207,0.22465691153908085,0.21665805886667072,0.14834398387882256,0.15987478130809699,0.2635934857712019,0.18062933335644282,0.22847990272595337,0.2213012769971373,0.0,0.23105228718800425,0.1990946069344224,0.14769010715732958,0.23711115525692905,0.2595663408948434,0.20106371542497264,0.21177734355716188,0.20101701237214104,0.2004571590749063,0.20123630181395308,0.21477831716445264,0.22952424451208917,0.2178445674265477,0.2550100397390172,0.23517255802062187,0.19872614177613246,0.2108375245639963,0.2004528919943661,0.2205426131928021,0.2372968958523492,0.221767464482605,0.20778749184368783,0.2014518652707337,0.24088009242586292,0.2288703501052636,0.24362370182588716,0.23861365034171825,0.21500358141597858,0.20309628860244922,0.21830543926999393,0.24412739592389388,0.15283335488513544,0.21232194223970585,0.1910697068085588,0.1506024758806301,0.19006936965728113,0.274822612101692,0.20754914216668593,0.1955972932073446,0.1648659709833846,0.22039673291064088,0.2172828494473573,0.21939805981675775,0.22698737114148498,0.16296874764734368,0.2515922882072265,0.20917269603059288,0.1928445211550028,0.18437961509812556,0.1796546450400789,0.21689481811633063,0.19280756059796603,0.18768940740458537,0.19424865746204592,0.2520554623416204,0.18722851038737393,0.1851143714085866,0.23296539443382344,0.23305888390104493,0.21456650831235724,0.20964363471077316,0.16068414433593117,0.18992967553579085,0.23974607057104652,0.2196073554480185,0.22076885850775174,0.2430913203663977,0.1995183286859742,0.22420547815347078,0.20716278078348246,0.18685150777643542,0.22222891386130325,0.2079069893765377,0.20000030531693688,0.21937121439837406,0.18714768586086927,0.201124009231723,0.22066233672639513,0.23819904296441266,0.23286143469596454,0.19496632153690982,0.2167345393245511,0.21708927201636294,0.22917456680845294,0.26794810237250294,0.2289188545629383,0.20305015136850085,0.19297601447129567,0.21005369136551857,0.21395979760943715,0.1796880927791873,0.23300156815502418,0.25815731678969855,0.19759278397861862,0.18278540903414958,0.1398874639864682,0.19750479811445554,0.17361000942611982,0.23186568806308472,0.15063158204685953,0.19348204663584234,0.22171252246501139,0.23295850318561376,0.22908264689748073,0.1544162699423658,0.2115708655288122,0.2099423580233998,0.18051149843626133,0.22901571889090094,0.2406166155352253,0.22002178961931027,0.21269944678262045,0.19368606702896932,0.23676227307816952,0.23933203874778064,0.21959589695560677
A01,0.2248236211989973,0.24686405484423693,0.16471946714004632,0.1601809166406575,0.20025681601447004,0.2114180862845993,0.25068952934810523,0.21143583674438665,0.19073915218176288,0.22425273191142311,0.19944963917133648,0.20798169536017358,0.18116419654210905,0.19383183058455342,0.16782187812087399,0.19089065222471863,0.1788985764929892,0.18881695685627276,0.21133612658849923,0.19159177769723781,0.19433197914730263,0.21609390596216493,0.14982269365232032,0.21855107849442618,0.21736201797925944,0.23105228718800425,0.0,0.18530387739089169,0.23129515493324534,0.1907434186506402,0.2371724995577216,0.1781984824411537,0.20049203821125586,0.18381556528095447,0.1473236824797833,0.1749180926228527,0.21946755015630828,0.19719692731258226,0.22087879754542153,0.2410735315062242,0.21138013108118053,0.19066517745969178,0.17789751055611905,0.1905629223197725,0.19756684670344946,0.18886188546036048,0.20143134197325196,0.17264837498966662,0.21936495310196139,0.2551358816010548,0.19365569607047117,0.18956162056312362,0.1921793114275047,0.18969516742627893,0.17964139686150515,0.1994463000837162,0.20186437931317397,0.1995990236902127,0.18801280645984916,0.18288779117440812,0.18326690489243813,0.20884925481317343,0.23255758553772907,0.2023283538115963,0.18985506734041466,0.20328774330376995,0.1394267180447687,0.18042871474266667,0.2008678073893831,0.18994237139987602,0.169208905910941,0.21636663616234816,0.16830926794674295,0.17330354813436086,0.15450323844476654,0.18281251721182978,0.18345351875023538,0.2178947425613621,0.1773277330325743,0.15664778717580263,0.2198599892372838,0.20579278612227025,0.18906060282901097,0.20405785195278153,0.19365757182884358,0.1692920961574354,0.2454528488511629,0.19433525135616897,0.2167751945531213,0.21293704346724887,0.17488616241777422,0.23940751076486808,0.19781927677282804,0.1647945520622387,0.2046987360530096,0.18621872484559598,0.1760279674275846,0.18963169621578668,0.17517902617555692,0.22834031459745166,0.18728285001854575,0.1712345742020614,0.17911504799862352,0.191946841403563,0.2486210172612346,0.16831927116694906,0.18692282590322123,0.18079573520277348,0.17898811220298672,0.18987849517524055,0.19038838702861738,0.17678474260677057,0.21257554418234087,0.18410596838762838,0.18591788240501467,0.1540640205355647,0.22126687311552845,0.1571699666517394,0.1985386714192177,0.15943007838829676,0.17581253060311416,0.1659855172841275,0.214682253798329,0.17815496170149514,0.22080098004621207,0.21386740454467384,0.1879219211138705,0.17565124172010751,0.21097648710757724,0.19599776109767078,0.19341358551034948,0.1924905671916083,0.23567363456885382,0.16449076040916663,0.19066505315870141,0.21390528442306525,0.16537237077437003,0.19384766660486058,0.1674880659629516,0.19931089031226581,0.21528414205038598,0.13972910969436286
F-061-C2U,0.17823289797758815,0.18219211211426,0.12456885477332125,0.1867440600664423,0.14897477799964584,0.1654607716165664,0.2167769565383839,0.13421468669723735,0.15451298969767097,0.18895900241321906,0.14310630851414194,0.15616259600758012,0.140653314660704,0.12201698707677483,0.15616472206684323,0.16347640744554015,0.16783664356864905,0.12207936582088338,0.14306969040564252,0.1365951727335747,0.14482004627838446,0.17602371207246487,0.11918260577850295,0.16081563024459394,0.1614947419552363,0.1990946069344224,0.18530387739089169,0.0,0.18495311315467178,0.16472449549747917,0.18275581694174212,0.11770971625444746,0.11362620188764523,0.16717690631722792,0.11876770692098694,0.13383621665752435,0.14238060228811403,0.1681912594478772,0.20575133042613744,0.16252200326034946,0.1345181717239038,0.15040383928584494,0.16316678686660907,0.1357264086548583,0.11664377245271874,0.13392543712959518,0.1255974039941105,0.14490816819668736,0.19167950240641926,0.1717511425195287,0.157673171487405,0.16730544989413476,0.1550480709758775,0.14933618249068611,0.12625384966961187,0.16865960401864438,0.18219395735884283,0.16894148268566814,0.16064675704122527,0.14194661935741715,0.1597512614762679,0.1479830779501074,0.19154328207494423,0.16054610772523614,0.14352397717757648,0.15326568265079912,0.16339046892507864,0.14797287461232217,0.14280284662965687,0.13556216115591377,0.13940886163890195,0.14813871196369519,0.1520778469131779,0.13362537415583106,0.10392185981403622,0.1717011116142404,0.16982612803531083,0.1375206377829277,0.11879208118343766,0.14114667774719034,0.16307832611329745,0.1348295459272333,0.14076895582163998,0.1700137873250894,0.13179693521663136,0.1471117430965426,0.19313698540199237,0.15033352347002793,0.14881714933002907,0.12433107302043164,0.1432605148888552,0.17389660541129331,0.1472423058844425,0.1308916405077686,0.15402666812046384,0.1585913677226973,0.1224565818565229,0.14853801853703716,0.17019142387362507,0.1553766039256067,0.13790714821268055,0.14253833105256172,0.1314101448091004,0.13383012501994107,0.20146029123614836,0.1707719269016076,0.11780916806710788,0.16176034394563776,0.16054835547024035,0.1675497581477388,0.18096716523594686,0.1558740114862542,0.17658946716367796,0.09491058302367679,0.16236563936642698,0.16791453668860815,0.15084651222881929,0.15473794620698705,0.19524285753366719,0.14288512095175065,0.1264371986254579,0.1705391643065888,0.12580247088997654,0.15217311191297983,0.16946952354449732,0.16840668116517088,0.1484656048725896,0.12567045566962595,0.16192679613560818,0.14454526953495433,0.15753586405084288,0.18534367863593254,0.16828859029262114,0.13416981343289056,0.11789986659185689,0.16276991869271684,0.10773823681095063,0.15000297706088167,0.16411277692096718,0.17702728872585766,0.168376368752733,0.14370811356843585
N18,0.1830824377302353,0.23177691112303425,0.18948320388321432,0.22717056848487793,0.17121952803706098,0.19198070563400302,0.19699146055065753,0.18683796013932305,0.1954977142168358,0.16423741627190774,0.1552876976105965,0.18078202807252908,0.1898620335080974,0.2025697995973594,0.20707287289127355,0.20278908824052716,0.15376462559631518,0.20803303969916104,0.19766896434149236,0.14361589040006273,0.16726591497506502,0.2310595318395763,0.18599820610008638,0.2125880136540745,0.18762857180546763,0.14769010715732958,0.23129515493324534,0.18495311315467178,0.0,0.22115927024315404,0.24198488608836766,0.17928862840064058,0.19029492723541902,0.18983864011351698,0.19856300214635883,0.18211789424548985,0.18746519692089067,0.2043644602020748,0.22342093242930391,0.21147852582631813,0.19999288083916308,0.19794174766397932,0.22305280407355701,0.18256695971131465,0.18697497438285796,0.21290871835728295,0.18762282577477257,0.2063833802699332,0.1475592582163183,0.1926386803714966,0.2019655411307413,0.22617077509148684,0.21101796529399802,0.19818418374721347,0.17212829890478612,0.22888317232516756,0.21880130322261168,0.1481752737722503,0.18526791668569673,0.1926493355180547,0.16294934125059102,0.16586882790623989,0.24439841813022622,0.21279333322420368,0.17745511567331293,0.12957510054405805,0.21669820651529118,0.19277114580506347,0.21638323342065008,0.20551583687111882,0.14572111873910765,0.23355374892285016,0.1991904919880467,0.17745023894914286,0.1581510067913925,0.17657093503904953,0.1753056353669833,0.17734504647416854,0.16077451052791017,0.1826323569080924,0.2137936522802763,0.17702433626187955,0.16084747308761468,0.22781597427849973,0.2078932274820064,0.1947326322260693,0.19846699944320115,0.13193405008695816,0.17981156899783007,0.19572615046279557,0.18021631283065245,0.214977133347114,0.22773469499417448,0.17935318808274692,0.19348399967037147,0.1867620413828195,0.18866033109142283,0.19149823245653375,0.18741691574358008,0.17683087443033796,0.19087096369356335,0.16149096324866608,0.16941484088454312,0.1970445787035773,0.19897209726001225,0.20852806312804598,0.18222168902231303,0.19296423394986864,0.20342977148454505,0.2054678759494909,0.24983043708609073,0.23066607063551364,0.15905451518508884,0.1674787073585652,0.18579299866667087,0.1804606825195999,0.16263242398095087,0.20684005660518692,0.23903598799809653,0.1853805930282355,0.17890276714863979,0.14715520951897743,0.1685771888725134,0.16178127695364813,0.23105605052382092,0.14873170377218314,0.1567564799297395,0.1867096301780634,0.1826650589253635,0.1908666222710547,0.1618914853470823,0.19361465893685725,0.21854341647263,0.17154320483395813,0.2050169957095045,0.20618690980617296,0.2109690620834922,0.19447189568398046,0.19363448672308123,0.23132147573425366,0.20776428881849657,0.2136613958567588
F-047-C1A,0.186801829929224,0.18236312805864405,0.1539497979143958,0.19107192233249995,0.1975261416100699,0.19125220099066603,0.24704287685286724,0.1668327591088953,0.16511235810046976,0.22871132520159718,0.2092832733838507,0.2191637268478287,0.17829140462712087,0.16945608245346927,0.1796643440909355,0.190437751479177,0.1881297549654622,0.1370994531509241,0.1972057601165634,0.16897176435218447,0.18678635668647522,0.16237431572074368,0.17056095858669051,0.14744715402936448,0.18260768552601736,0.23711115525692905,0.1907434186506402,0.16472449549747917,0.22115927024315404,0.0,0.18109997010639445,0.1721229151017439,0.15749893285027786,0.1862978610447334,0.15974024549152238,0.18218635992247206,0.17172686844530108,0.15738707408807656,0.21399531785019257,0.20856357074456566,0.16432618355013792,0.16137334611977636,0.1425325823235266,0.17857792144131568,0.17835285600222903,0.1559819001495739,0.16379239693413913,0.17060911050952599,0.22704402178006816,0.20359072115286986,0.16688234658679435,0.16645944077497576,0.1528956242149028,0.15520619996017537,0.17680402786506486,0.18660847339119807,0.1572082022853687,0.2106986487099046,0.15705588460920336,0.16324166403765752,0.20201439274279917,0.17644233605164486,0.17437335075519697,0.19623589807285807,0.1812063183754118,0.21036025785848866,0.21750211133701775,0.16084618104171725,0.14321618157430896,0.16949208916761827,0.18105127948368535,0.18255639392532885,0.1792809664508838,0.1579361288073929,0.15064562932754735,0.2046146504119398,0.21584681336239664,0.18035371801415256,0.14355579456634363,0.19122180140193026,0.15940624206617035,0.1891787049110314,0.150525682350405,0.1727640311143623,0.16236039012268608,0.16552404547728355,0.19822681879746878,0.19899282269081503,0.1714640196180525,0.18501933994946482,0.1867923054751471,0.16635869136478212,0.16618971880670672,0.18338053177177868,0.12599585817885103,0.19911312077830115,0.15761535056271547,0.19392951346017354,0.21945838071266874,0.18083987280869945,0.14641808308363286,0.19653181488578564,0.1602424894317573,0.1936285369730857,0.2100273483309487,0.16529811282132142,0.14974379810947397,0.19823797984379338,0.17498582810434887,0.12474744053978096,0.17128255057393815,0.14684960652568707,0.21589967838824337,0.1288178311563296,0.21442922479437967,0.19015218331208888,0.1620127474130242,0.14438262806480762,0.16280262940706225,0.1506051362637964,0.18187153641790077,0.18345362379443558,0.18801169819513872,0.19405502015624448,0.1617428477609881,0.19948585851299583,0.1890097623954975,0.16185447051433677,0.18380415232348804,0.1538118182140591,0.1836505153985778,0.15626288877780245,0.1582211463408487,0.173980459587558,0.15956952191008242,0.164612302425054,0.15972217269730735,0.14966265299384393,0.2073109301683289,0.16663085579731976,0.1643457329097729,0.15619969807722864
F-049-C1U,0.24107962315451448,0.1489883814434789,0.1948401329166871,0.22180623692707163,0.21111207001668394,0.20949928512753593,0.20107556313424443,0.16169529738274685,0.1839010140743334,0.24165604913820513,0.22596598805260562,0.23517660318239156,0.19209028146051937,0.1609922861636612,0.2310416747616361,0.18486524438786933,0.21607630527065186,0.17984170148743933,0.18705563058132735,0.18668001365221526,0.21667179214549884,0.17540956600971086,0.198709482415119,0.1929275215527654,0.2012644686081263,0.2595663408948434,0.2371724995577216,0.18275581694174212,0.24198488608836766,0.18109997010639445,0.0,0.19944968290276185,0.19078010362993572,0.19386899866271753,0.18778334445468842,0.17518946604291152,0.2051528433660992,0.20400682434039755,0.24535461282363713,0.17336909706572304,0.16893956425553247,0.18741848194963373,0.1774004756981756,0.18857123525800412,0.17024082786965208,0.1778533967588536,0.2146403556857446,0.2024759644942394,0.24792023866169421,0.21751320545088917,0.22809590002831837,0.18302993377015805,0.19961224249887813,0.19047420627892817,0.2116557997413762,0.22903917811921143,0.21093490347785876,0.219068143237521,0.188364558434594,0.21604848229956763,0.21158399108577666,0.22485131656773827,0.18645738909377058,0.23369031752356076,0.19037001945619403,0.22310501899949356,0.23280223473400685,0.17762738377613604,0.1822949568081448,0.20606065160131912,0.2154738102002895,0.15817710222854034,0.22868150736714618,0.20069907562646452,0.17880392007929735,0.22629413688656602,0.21872040467211226,0.18073150919845735,0.1822439060890176,0.23674394409364305,0.1964605620541265,0.17729142904644757,0.19854211365009605,0.19794632297048995,0.20115155702700957,0.21365802204970288,0.24101642863778952,0.22345570991770797,0.2259924957808824,0.18445055507605423,0.21788734111815997,0.17483388926269844,0.2043404007107251,0.21129326103537086,0.17796157497477366,0.23430006889054283,0.1825070938062692,0.20870388385818983,0.21823682163994046,0.2125199833277116,0.19269470648616857,0.2098551952700151,0.1886464577301422,0.2244382702905594,0.24559686119674926,0.2185154443461129,0.19641849014988505,0.21073309585637456,0.22368039524459624,0.19804224384655722,0.2434807919267933,0.21104036931519218,0.23223449375183974,0.16133201766668695,0.23887870827533259,0.2398447704946584,0.19855960241648535,0.1798986125675619,0.22238368094744013,0.20205618381310234,0.22435124742630355,0.21875414730513051,0.15887005700140924,0.21034393542571794,0.21116463484039077,0.21716658360399543,0.22219701959286492,0.1939445123507479,0.18277843523755147,0.16151022116645575,0.20824937214733277,0.23466356811603234,0.19632489922565333,0.22200532657183394,0.1938491147462247,0.18021035772546184,0.19661133152743518,0.18546058672744442,0.253623541807412,0.21462684403047855,0.15939038223330876,0.19873752847519782
F-029C1A,0.14253970472250543,0.18470725652148076,0.12046939170248598,0.20014288538961006,0.12764667171474228,0.15568742740203592,0.20604108888041034,0.13807467953026517,0.17688922055832623,0.16480232973486386,0.13914229907670328,0.15469311262078098,0.14024475183569923,0.14887854326815583,0.12797967248016012,0.15212402408176776,0.15286763998192854,0.1621197269836898,0.15578819140242156,0.15175316259455304,0.1434235684270616,0.1672365776205192,0.11586000333398855,0.17828010827909788,0.15523378036962324,0.20106371542497264,0.1781984824411537,0.11770971625444746,0.17928862840064058,0.1721229151017439,0.19944968290276185,0.0,0.13379281905925655,0.19061149994966575,0.11756476423290751,0.15215232323379665,0.13978171403360354,0.151041572605111,0.2372823541383418,0.18086047260334356,0.14329055773923252,0.1516342812988008,0.17435272221913845,0.1479191523503199,0.1461498999968154,0.15556747392748166,0.14594340021675728,0.14524959056909773,0.18299787840971213,0.16769193584903025,0.15597660990736611,0.14391339604287484,0.16606011263643533,0.15866134373590374,0.11391618118029746,0.1802654375132143,0.18323103517862843,0.16862851472164692,0.15204691824431896,0.1259293353929979,0.1568377458279505,0.17518591489578536,0.22296351785281165,0.14610102186872323,0.13396486323099563,0.15065257890480274,0.17876661519586617,0.16697916048107522,0.14585672603212527,0.16154655960237232,0.13953179289163062,0.1906250670554115,0.14495612420118925,0.10354597707192573,0.11899391002352327,0.17069371191167396,0.1729634143098243,0.11967334023144684,0.1379913604987264,0.13553545873945516,0.17149695264381112,0.13026164651065097,0.14059236932488084,0.1911095176836957,0.18235196185554536,0.15873883693951107,0.13155028260745424,0.1350509282036663,0.1552209219915091,0.16412040617512674,0.14935634809325576,0.1772974105451651,0.16541035234121998,0.1337515650702853,0.15288315430266317,0.1496974820655576,0.13216727323250668,0.13992386479494873,0.1655988811353582,0.13573527529325666,0.1281498134799413,0.13680641811443217,0.1432006701030806,0.10155375637920872,0.2321833181084716,0.15950631353696126,0.1401694749256277,0.16514742934550802,0.13732915668675943,0.17099755291316496,0.18238862056087002,0.17988650010774893,0.16200074455103367,0.10172122599955072,0.13011048381574578,0.17089357356582574,0.14559241136551135,0.17838114691403473,0.16519727490709532,0.1228219691105127,0.10076914839198432,0.16166453866812888,0.14171853132568832,0.14639066949887541,0.17714721171876022,0.161893413256743,0.12671702278002436,0.1450596187415191,0.16608978330080926,0.16039594736710938,0.1586240422545777,0.17893839022572433,0.1961117223972037,0.1251502309785767,0.10521290938203459,0.14570597141716318,0.1349090951115248,0.1797705002365799,0.15093642321928427,0.19465162926160995,0.1644816291761294,0.15618694153982562
F-022C1A,0.16977475621859647,0.1824294592627406,0.13825834246137553,0.20792068251337467,0.15719080393284837,0.13275901646527455,0.21458386537125754,0.14083275883618548,0.14517896582702847,0.16971198855149552,0.13811940618908602,0.1430031587261942,0.13642488531877367,0.1272560029751542,0.1605461599622169,0.1476322450354398,0.15949080626305015,0.1392332827500494,0.159260390456635,0.15016083348420733,0.134031625844243,0.1789244243205033,0.13432719039564037,0.1365607016224569,0.14143034577110197,0.21177734355716188,0.20049203821125586,0.11362620188764523,0.19029492723541902,0.15749893285027786,0.19078010362993572,0.13379281905925655,0.0,0.16159652495720825,0.14029997330008476,0.1515211877608328,0.12614048273389644,0.17215713110079808,0.21436047160814176,0.1803870693019221,0.15158827614212883,0.14939305061618663,0.15076016137840792,0.1668724136875312,0.14054335891723632,0.12568234723495966,0.1436238746307033,0.15478867733128526,0.19048762136053274,0.1711056859281735,0.16267809710519424,0.14325926596215222,0.14396808229351746,0.1591376684145446,0.1230651889577993,0.14090868018251881,0.19540123719883362,0.17278969219041823,0.1676971103656533,0.13488398391365786,0.1699787532672957,0.14723053262485938,0.19007922678454434,0.14928810701239098,0.13043827383015358,0.15808228123831397,0.18779604709581998,0.13435944929917548,0.1395535136992172,0.1473502267002958,0.13691083395656659,0.16164979682839703,0.17289681517201286,0.13360453547092677,0.11153434550063389,0.173231449665451,0.1789267258798753,0.13641096712245776,0.1279891411024597,0.14669348979863372,0.14210347936735834,0.13948482325265604,0.12659651475257794,0.16239225869727558,0.12607408274954704,0.17290839039102113,0.18175320749756152,0.15234337127276326,0.1474011032890802,0.1408895702540939,0.16484094727626178,0.13652612316089863,0.15495288025015064,0.13338787923404033,0.1291968638227442,0.13792584926413365,0.12250916856136286,0.1710989203653512,0.1681209952406969,0.15766795664783995,0.1419312585409427,0.15014514959132455,0.13800384407671182,0.12630764823431354,0.1906954712126725,0.18235213366553013,0.13301346956740792,0.15861481838787334,0.15643317210762167,0.17283785977321395,0.20291887371617714,0.16617777103861375,0.16292081731483712,0.10733979619068017,0.1667016595728685,0.17538474013973263,0.14464139007989552,0.17171647467802245,0.19335188898808636,0.12477465940765207,0.14522326439795546,0.1541400231806221,0.13909585185353465,0.1455141383619786,0.18505835339882698,0.16217387375816641,0.13674777468974575,0.11886162441098305,0.15213021808212354,0.13936452581997136,0.1460510174684612,0.16046925959252756,0.16195217801415432,0.13768134024290757,0.13284479975358596,0.14519264352553357,0.13261996211934102,0.1510143797654655,0.16937437472399955,0.1662705956512648,0.17593468795073072,0.13513491566546354
A10,0.21136426187490234,0.19774134538479277,0.182903173275704,0.22704156648179152,0.1807181621096653,0.21444908360674506,0.22379842563559268,0.17084562181764634,0.1506586220126806,0.21037293352565412,0.1819418721762004,0.1990646540964864,0.18175506654682755,0.18191767198863226,0.18934459509748514,0.179222352742877,0.14928669144455267,0.1781626612312447,0.18719852555350644,0.1612998002622195,0.16921006918319326,0.20925355474802848,0.17760726253152603,0.17156723531002577,0.19276449728003697,0.20101701237214104,0.18381556528095447,0.16717690631722792,0.18983864011351698,0.1862978610447334,0.19386899866271753,0.19061149994966575,0.16159652495720825,0.0,0.1805500207174744,0.15247291392189424,0.18235799488215343,0.21301821113893005,0.21265954320959748,0.2017891813996715,0.19260717953657508,0.16641437722254165,0.18936067293709297,0.1629634814419585,0.1596395638892753,0.1666706725260139,0.17813295087666803,0.18669290271769995,0.20215950825565016,0.20705367384676485,0.18319222170132243,0.20858056554477988,0.1670746458019764,0.17744726681226375,0.1716571491052215,0.20306188748830492,0.20119646781560063,0.19403262993231837,0.16495836510524278,0.19907118582301733,0.15400063692824023,0.16293920169030054,0.22462121503300933,0.20381881002076385,0.1879533576645317,0.17799515544908265,0.18840289609076047,0.1515090579592253,0.1673892913259283,0.1852443735559128,0.16611946843673983,0.20591711536755705,0.1828176510240772,0.17348100741204642,0.13715687415611222,0.1469585611905355,0.19079824860832734,0.17392657847201903,0.1454655224864612,0.18997133401086194,0.2118676081754002,0.18602622354769946,0.12498726594319921,0.1970459024123213,0.1829350368781113,0.1884957055282362,0.2127608666913647,0.18061259051797252,0.1558784790213116,0.18595662904566282,0.18144361818250596,0.17914197044794195,0.2027132371669033,0.1628034479213065,0.15905233822001488,0.1929453074332506,0.15882144213117544,0.1802194124872371,0.18324359439563,0.18829025404770092,0.17246559528316804,0.16064999154955142,0.14519552175332456,0.19251670172222296,0.21407781168279313,0.18835554480711916,0.1527170650607819,0.1800548098299008,0.1794673603233605,0.1705546870087609,0.22182128165229237,0.21533891836563965,0.18689392584023937,0.1577416872928229,0.20500216267882382,0.15434263984512964,0.1635392448111328,0.18544559134773042,0.21703729648566603,0.16757807550734413,0.17590717428990152,0.14190766337072236,0.1714222651278176,0.1376538927748561,0.20000478437611838,0.14953625513383764,0.17252540733361124,0.17009780807711622,0.1632407423701332,0.16562152716954803,0.14073667770253814,0.1843182196035112,0.18931050513810743,0.1821527777177902,0.19434429632905484,0.17944308292354397,0.17004107278318698,0.15179000989860142,0.19191223123129547,0.19566487995862397,0.18754238920692387,0.16009683180924297
